T	s_1	s_2	s_3	s_4	s_5	s_6	s_7	s_8	s_9	s_10
24980	0.120607	0.104127	0.11332	0.112313	0.145568	0.130231	0.103755	0.075296	0.105141	0.062403
24990	0.117779	0.101744	0.112043	0.108213	0.14289	0.129901	0.103562	0.07921	0.103959	0.063579
25000	0.118378	0.101803	0.1107	0.1056	0.140571	0.127333	0.104181	0.078514	0.102763	0.062737
25010	0.126988	0.097612	0.113303	0.104142	0.145822	0.132719	0.106746	0.077915	0.102212	0.06296
25020	0.122243	0.094947	0.113648	0.100333	0.143272	0.126617	0.106683	0.079632	0.099023	0.063951
25030	0.120892	0.087686	0.114812	0.097829	0.146831	0.127412	0.109849	0.082322	0.098739	0.06479
25040	0.117691	0.090105	0.115666	0.094624	0.146199	0.125785	0.110951	0.075986	0.100648	0.069661
25050	0.122137	0.092977	0.116602	0.093007	0.156058	0.125826	0.115787	0.081485	0.100667	0.0641
25060	0.117554	0.09316	0.11609	0.098575	0.151792	0.127315	0.117067	0.086552	0.10149	0.063661
25070	0.116814	0.090802	0.116659	0.102218	0.153171	0.127431	0.122133	0.088536	0.098543	0.064912
25080	0.116659	0.089602	0.116117	0.099682	0.151284	0.126527	0.129922	0.083261	0.101785	0.065707
25090	0.119834	0.089189	0.116606	0.101795	0.150923	0.125723	0.136008	0.083122	0.103006	0.066204
25100	0.116968	0.091103	0.119363	0.107726	0.151555	0.126219	0.127902	0.087009	0.102959	0.065663
25110	0.116105	0.093042	0.121321	0.111688	0.152881	0.12435	0.133633	0.09013	0.102193	0.065643
25120	0.11502	0.092094	0.124468	0.105499	0.161668	0.125673	0.135317	0.087899	0.102245	0.064373
25130	0.115494	0.087735	0.122195	0.102916	0.155172	0.125091	0.125794	0.096223	0.10109	0.061903
25140	0.114534	0.091898	0.127072	0.097441	0.154291	0.12626	0.129144	0.096044	0.102571	0.060635
25150	0.116042	0.093341	0.12908	0.093581	0.150639	0.126557	0.121072	0.090097	0.102546	0.059954
25160	0.117719	0.09583	0.117606	0.095293	0.155285	0.12524	0.11856	0.089999	0.102702	0.061054
25170	0.119822	0.100984	0.119751	0.088145	0.153024	0.124786	0.115662	0.092046	0.102585	0.062901
25180	0.119852	0.109228	0.119251	0.089084	0.151171	0.12642	0.118791	0.091463	0.102687	0.063333
25190	0.113629	0.111899	0.12227	0.093387	0.154805	0.130712	0.114997	0.096282	0.103074	0.062974
25200	0.112051	0.116448	0.116366	0.094967	0.159174	0.12806	0.116463	0.097383	0.102474	0.063014
25210	0.113343	0.117507	0.116922	0.094841	0.157776	0.124556	0.113384	0.088641	0.102086	0.063792
25220	0.114599	0.105573	0.116355	0.102267	0.157553	0.12139	0.111872	0.090483	0.102553	0.064804
25230	0.112615	0.112014	0.115822	0.09753	0.153902	0.123117	0.108097	0.084065	0.102451	0.065008
25240	0.113301	0.106475	0.115443	0.10344	0.155064	0.123803	0.104576	0.083294	0.102411	0.065523
25250	0.114047	0.09513	0.11232	0.118534	0.157794	0.126452	0.104332	0.087473	0.103559	0.070123
25260	0.113116	0.092188	0.110495	0.124513	0.156261	0.122175	0.103496	0.086184	0.103837	0.072032
25270	0.116006	0.092958	0.113819	0.124437	0.154781	0.123367	0.102863	0.085037	0.107614	0.072522
25280	0.115402	0.087929	0.115195	0.121036	0.157873	0.123438	0.103865	0.084689	0.104153	0.070081
25290	0.115448	0.092775	0.117594	0.122636	0.158623	0.122564	0.104605	0.084338	0.102479	0.066816
25300	0.112694	0.094082	0.117852	0.113991	0.159016	0.125655	0.104005	0.082777	0.102753	0.066635
25310	0.114688	0.095764	0.120525	0.107538	0.160655	0.122331	0.108005	0.083008	0.099349	0.065914
25320	0.114926	0.098515	0.119283	0.101965	0.161596	0.129737	0.111781	0.085585	0.099669	0.066871
25330	0.114672	0.100315	0.116452	0.112077	0.162864	0.135259	0.106782	0.084775	0.100062	0.066428
25340	0.112274	0.104935	0.12339	0.113141	0.163724	0.13272	0.109191	0.084692	0.096519	0.067786
25350	0.109514	0.104356	0.118819	0.118063	0.169487	0.135226	0.107794	0.083962	0.09592	0.066961
25360	0.11222	0.099749	0.115938	0.115236	0.165779	0.138337	0.108927	0.084357	0.095805	0.067606
25370	0.113094	0.099169	0.114631	0.117071	0.162577	0.136961	0.107479	0.084017	0.101035	0.066427
25380	0.114692	0.097822	0.114177	0.113517	0.16181	0.142807	0.108566	0.083272	0.09797	0.066631
25390	0.114633	0.09891	0.116108	0.110583	0.158867	0.138684	0.114654	0.084092	0.09949	0.066902
25400	0.114621	0.101175	0.116723	0.105397	0.16031	0.140952	0.104656	0.084267	0.097778	0.06661
25410	0.114688	0.096264	0.118246	0.100556	0.168674	0.14713	0.113125	0.08334	0.094527	0.066114
25420	0.114688	0.095981	0.117887	0.099521	0.174022	0.148192	0.116723	0.083827	0.100054	0.066319
25430	0.115505	0.098848	0.116345	0.098887	0.171375	0.156791	0.113887	0.084646	0.098956	0.066391
25440	0.115018	0.100836	0.116302	0.10114	0.16583	0.14979	0.107689	0.084334	0.095753	0.069095
25450	0.114807	0.097143	0.116704	0.101897	0.159701	0.158566	0.104389	0.084092	0.095711	0.068025
25460	0.114126	0.099007	0.117068	0.100086	0.154476	0.161914	0.113588	0.084531	0.098613	0.064834
25470	0.11371	0.100271	0.114619	0.100833	0.159475	0.160978	0.114331	0.084405	0.101407	0.064545
25480	0.113426	0.105352	0.116815	0.094168	0.160784	0.165926	0.122261	0.084454	0.09983	0.064737
25490	0.115473	0.102833	0.11596	0.090541	0.161784	0.168339	0.123796	0.087854	0.097159	0.063712
25500	0.114295	0.104675	0.116656	0.087065	0.161292	0.172483	0.124909	0.089871	0.101879	0.065176
25510	0.114343	0.107676	0.117208	0.08799	0.160641	0.174989	0.119603	0.089117	0.100178	0.064204
25520	0.111013	0.112888	0.11814	0.0826	0.1546	0.176127	0.11133	0.090627	0.101888	0.0641
25530	0.11227	0.110839	0.114988	0.094817	0.153677	0.177663	0.108314	0.093026	0.100297	0.062469
25540	0.112515	0.107045	0.11489	0.100621	0.161733	0.182594	0.112334	0.088856	0.100894	0.061175
25550	0.113563	0.107862	0.115434	0.105304	0.160661	0.18663	0.109419	0.093035	0.097012	0.060504
25560	0.114226	0.103026	0.111127	0.107024	0.14389	0.184563	0.107039	0.094769	0.098926	0.059178
25570	0.111093	0.103807	0.117563	0.109388	0.14941	0.192319	0.105807	0.092679	0.093078	0.05726
25580	0.111654	0.104747	0.116202	0.108809	0.143881	0.190879	0.106659	0.094176	0.094102	0.058157
25590	0.112755	0.10859	0.11621	0.112122	0.147181	0.189152	0.104056	0.098624	0.096383	0.061177
25600	0.114615	0.10443	0.11332	0.111512	0.157885	0.189906	0.103013	0.100093	0.091651	0.058683
25610	0.1122	0.102655	0.10941	0.110433	0.149792	0.18654	0.104807	0.091932	0.087489	0.059996
25620	0.112455	0.101583	0.111473	0.109472	0.142412	0.184901	0.105115	0.090044	0.091235	0.061196
25630	0.113147	0.102473	0.112455	0.108991	0.143734	0.176151	0.104621	0.090944	0.079837	0.061587
25640	0.1132	0.107593	0.111669	0.1079	0.145343	0.173744	0.105199	0.089831	0.076952	0.062869
25650	0.113531	0.102398	0.111191	0.104963	0.149946	0.172834	0.106588	0.090089	0.078743	0.062835
25660	0.113214	0.108324	0.113249	0.101705	0.154439	0.165413	0.111435	0.087705	0.07706	0.061391
25670	0.111822	0.107049	0.113899	0.104614	0.158107	0.158915	0.107235	0.089735	0.080918	0.058876
25680	0.11205	0.103773	0.11946	0.108623	0.15258	0.146901	0.104997	0.086406	0.08129	0.059959
25690	0.110497	0.10529	0.119301	0.107542	0.146081	0.148655	0.104621	0.083488	0.077	0.060979
25700	0.111632	0.107472	0.121045	0.104182	0.145646	0.143653	0.104523	0.090049	0.080336	0.06142
25710	0.1095	0.102266	0.1192	0.105302	0.148287	0.143072	0.105956	0.096498	0.087353	0.061133
25720	0.110169	0.104819	0.122395	0.105017	0.160894	0.143749	0.107549	0.100846	0.090084	0.060536
25730	0.112589	0.110994	0.113382	0.104648	0.155601	0.136053	0.106173	0.102381	0.082684	0.061099
25740	0.1159	0.116543	0.114048	0.105259	0.155335	0.142185	0.105639	0.11256	0.0913	0.06229
25750	0.115632	0.113286	0.105099	0.108659	0.159608	0.13577	0.105685	0.108206	0.09312	0.06147
25760	0.114821	0.107907	0.106193	0.110426	0.151028	0.135988	0.107887	0.11519	0.095587	0.060125
25770	0.113391	0.107883	0.104959	0.11047	0.162722	0.140449	0.105201	0.120379	0.093485	0.062611
25780	0.114673	0.111508	0.106336	0.112317	0.163521	0.140295	0.107183	0.113741	0.09449	0.063119
25790	0.113468	0.103848	0.107379	0.113114	0.156777	0.141259	0.108716	0.107647	0.095349	0.062845
25800	0.112759	0.107797	0.102888	0.112561	0.157588	0.143946	0.109936	0.103999	0.092256	0.062069
25810	0.112835	0.101932	0.102251	0.1178	0.15218	0.152931	0.10773	0.104313	0.088804	0.063329
25820	0.113615	0.108584	0.104772	0.118329	0.152111	0.143722	0.109225	0.107299	0.090201	0.062911
25830	0.114721	0.10989	0.103177	0.111988	0.148664	0.145166	0.108039	0.103053	0.088749	0.062275
25840	0.114993	0.108911	0.105252	0.10879	0.148301	0.140086	0.109155	0.105776	0.090498	0.061198
25850	0.114384	0.107368	0.106552	0.110454	0.149015	0.131283	0.107296	0.107343	0.086636	0.061762
25860	0.114858	0.10164	0.10505	0.111245	0.14886	0.121569	0.1062	0.111336	0.096274	0.064549
25870	0.115032	0.094656	0.1078	0.110744	0.151038	0.119285	0.108598	0.112526	0.094706	0.065275
25880	0.118965	0.086286	0.109703	0.112274	0.14972	0.115505	0.10648	0.107489	0.086963	0.065038
25890	0.121439	0.082719	0.111308	0.113501	0.150204	0.109199	0.106524	0.099529	0.087124	0.065742
25900	0.115764	0.084464	0.108823	0.111763	0.150982	0.104873	0.107469	0.10499	0.08626	0.066162
25910	0.117133	0.077	0.110155	0.116731	0.15113	0.104212	0.107403	0.112342	0.08756	0.067111
25920	0.113786	0.073351	0.113232	0.11855	0.151302	0.104551	0.107068	0.12284	0.086466	0.067666
25930	0.115171	0.067908	0.110722	0.115603	0.150774	0.104519	0.11119	0.123647	0.087731	0.066682
25940	0.11799	0.066795	0.107	0.115956	0.145266	0.108769	0.108795	0.12133	0.090268	0.066243
25950	0.117337	0.067771	0.106145	0.113976	0.14539	0.106885	0.105794	0.140094	0.100443	0.064115
25960	0.121392	0.067586	0.104595	0.117162	0.142871	0.10894	0.105961	0.140488	0.100529	0.064826
25970	0.119144	0.065045	0.106825	0.118916	0.136857	0.110545	0.108993	0.139031	0.103188	0.06667
25980	0.129769	0.064731	0.110475	0.116612	0.141154	0.111791	0.106187	0.152378	0.099002	0.067147
25990	0.13276	0.065891	0.112709	0.118946	0.148311	0.11649	0.105659	0.151993	0.097068	0.072853
26000	0.13737	0.065932	0.114484	0.118485	0.146956	0.119229	0.105669	0.14335	0.100343	0.068638
26010	0.12955	0.064797	0.112792	0.119727	0.148172	0.117694	0.105365	0.145731	0.098568	0.065555
26020	0.128006	0.065375	0.113466	0.116599	0.155669	0.119032	0.108337	0.144257	0.099651	0.062426
26030	0.132788	0.064793	0.112227	0.117129	0.145608	0.116395	0.104546	0.143934	0.099982	0.064866
26040	0.122993	0.065554	0.109018	0.118985	0.142774	0.11559	0.104888	0.139578	0.10049	0.061596
26050	0.130201	0.066184	0.108782	0.11908	0.141148	0.114914	0.105001	0.135375	0.099205	0.062721
26060	0.132884	0.067081	0.105107	0.121421	0.149972	0.117256	0.104285	0.135511	0.101256	0.063838
26070	0.133982	0.066552	0.100164	0.12462	0.149955	0.121026	0.103476	0.132259	0.101401	0.065794
26080	0.127237	0.066124	0.103725	0.126383	0.146454	0.132801	0.106652	0.129529	0.100953	0.066131
26090	0.1199	0.064138	0.106407	0.12093	0.142699	0.12577	0.105418	0.130728	0.101546	0.064508
26100	0.119523	0.065245	0.105276	0.106805	0.157629	0.12148	0.10472	0.13368	0.101659	0.061747
26110	0.117626	0.066074	0.09141	0.112862	0.14888	0.120926	0.102926	0.133967	0.102209	0.061499
26120	0.11686	0.064981	0.080402	0.120893	0.149264	0.121735	0.102244	0.126858	0.101385	0.062487
26130	0.120383	0.067663	0.077612	0.125341	0.148507	0.121702	0.099516	0.123128	0.103805	0.065689
26140	0.117382	0.065351	0.072516	0.127613	0.152037	0.113499	0.098898	0.112955	0.104437	0.0646
26150	0.11508	0.064492	0.078381	0.125331	0.152983	0.112398	0.101828	0.114986	0.104438	0.065617
26160	0.118377	0.065629	0.07794	0.124448	0.137772	0.116641	0.101312	0.106432	0.105694	0.064359
26170	0.121489	0.064937	0.072855	0.121618	0.143539	0.119829	0.1015	0.104997	0.100768	0.061368
26180	0.122031	0.063393	0.070896	0.119097	0.139666	0.122412	0.102478	0.102113	0.096716	0.064381
26190	0.122866	0.061538	0.067558	0.119818	0.146307	0.131048	0.099695	0.092977	0.103162	0.064634
26200	0.124498	0.062678	0.072036	0.120596	0.140009	0.130194	0.101246	0.089471	0.101847	0.064012
26210	0.128449	0.062714	0.072682	0.122031	0.142649	0.129294	0.096232	0.08629	0.100431	0.064269
26220	0.12742	0.061024	0.068722	0.120401	0.154628	0.13104	0.099665	0.089747	0.101522	0.063543
26230	0.12863	0.062633	0.062238	0.119386	0.15089	0.131732	0.09589	0.090792	0.101406	0.063379
26240	0.128825	0.064321	0.061436	0.116373	0.151832	0.12982	0.09728	0.090695	0.102347	0.068014
26250	0.133652	0.063815	0.061401	0.114492	0.152138	0.124422	0.097972	0.091484	0.10446	0.070297
26260	0.133784	0.062798	0.058422	0.114029	0.154354	0.122691	0.100558	0.094305	0.105428	0.068486
26270	0.134546	0.063015	0.054371	0.114291	0.149925	0.116608	0.092176	0.088435	0.103386	0.066588
26280	0.14017	0.06482	0.06307	0.11238	0.149189	0.108468	0.094204	0.095215	0.103986	0.065066
26290	0.138943	0.068039	0.064301	0.10969	0.15183	0.112677	0.089155	0.097267	0.103167	0.065681
26300	0.146262	0.069914	0.065828	0.107932	0.148282	0.104957	0.08716	0.097725	0.107339	0.065167
26310	0.147297	0.067621	0.064123	0.107817	0.148175	0.112844	0.083968	0.105166	0.109394	0.062717
26320	0.144923	0.064559	0.059259	0.109846	0.148173	0.110367	0.084595	0.106477	0.111391	0.061326
26330	0.139946	0.064927	0.058823	0.10847	0.148845	0.109966	0.086628	0.111307	0.113177	0.062429
26340	0.14787	0.065798	0.059607	0.113843	0.146411	0.118338	0.090268	0.111996	0.11083	0.061777
26350	0.144841	0.066968	0.066578	0.10963	0.148518	0.119409	0.090059	0.111877	0.10917	0.062762
26360	0.145799	0.065079	0.059869	0.113674	0.152395	0.113636	0.085364	0.106699	0.111251	0.062118
26370	0.142393	0.065925	0.063698	0.11367	0.15083	0.111872	0.084742	0.108824	0.108871	0.062063
26380	0.144761	0.066138	0.058322	0.110199	0.152694	0.109857	0.085455	0.105793	0.113602	0.062384
26390	0.137226	0.069312	0.058612	0.109283	0.154017	0.116964	0.085926	0.10659	0.10666	0.063775
26400	0.131896	0.067277	0.059709	0.109205	0.150767	0.119527	0.09121	0.109704	0.106107	0.066796
26410	0.13221	0.067213	0.065544	0.108544	0.154255	0.121011	0.089967	0.111571	0.104843	0.069049
26420	0.128894	0.072026	0.064575	0.108121	0.154612	0.120317	0.089846	0.111196	0.108981	0.068797
26430	0.126751	0.072872	0.063895	0.109069	0.163629	0.125681	0.09282	0.112894	0.115387	0.070354
26440	0.130932	0.071702	0.064181	0.109073	0.16086	0.121956	0.097166	0.109982	0.113207	0.065723
26450	0.128188	0.06753	0.063933	0.109742	0.153415	0.123226	0.095812	0.1149	0.122655	0.063542
26460	0.125405	0.069951	0.06292	0.109963	0.155547	0.126105	0.094722	0.123646	0.126333	0.069146
26470	0.128643	0.07349	0.056566	0.109041	0.15492	0.1209	0.097877	0.124135	0.135939	0.06561
26480	0.129632	0.07539	0.053356	0.109648	0.154389	0.130725	0.098256	0.130086	0.136795	0.05907
26490	0.127408	0.06964	0.05224	0.109481	0.153349	0.130849	0.09516	0.121986	0.138661	0.057488
26500	0.123201	0.067898	0.050659	0.108585	0.161091	0.135742	0.088599	0.121206	0.129072	0.056521
26510	0.125224	0.068701	0.052795	0.109105	0.163985	0.128213	0.086018	0.126531	0.134317	0.049903
26520	0.120616	0.071803	0.052851	0.107032	0.16131	0.12666	0.08385	0.124302	0.140522	0.052094
26530	0.120778	0.070063	0.061038	0.109564	0.157308	0.12957	0.085897	0.120533	0.140914	0.055742
26540	0.125142	0.064286	0.063388	0.109628	0.15837	0.131757	0.090415	0.125758	0.13736	0.05635
26550	0.127791	0.06386	0.061863	0.10986	0.157903	0.12085	0.089413	0.117273	0.130524	0.055789
26560	0.121581	0.066073	0.063399	0.11022	0.161626	0.122118	0.085324	0.108379	0.126292	0.05692
26570	0.122332	0.064902	0.062174	0.11051	0.163265	0.125117	0.079153	0.097172	0.131822	0.05993
26580	0.128616	0.066606	0.061411	0.105807	0.177006	0.122612	0.078026	0.104063	0.135491	0.062098
26590	0.13213	0.068853	0.055441	0.108147	0.182643	0.117142	0.080198	0.108773	0.143157	0.060682
26600	0.124469	0.070023	0.057598	0.106902	0.177892	0.115503	0.078775	0.111061	0.13346	0.061564
26610	0.126168	0.072798	0.059172	0.108085	0.165035	0.113289	0.081712	0.112649	0.135273	0.060643
26620	0.127422	0.076439	0.05573	0.108525	0.163139	0.1168	0.08224	0.109019	0.138479	0.059958
26630	0.12662	0.078354	0.06124	0.110272	0.163115	0.112359	0.080284	0.118095	0.124689	0.058493
26640	0.127069	0.073025	0.059488	0.105268	0.164471	0.110668	0.080811	0.119793	0.134495	0.060039
26650	0.130141	0.073089	0.050998	0.106595	0.158541	0.114024	0.082487	0.116883	0.130447	0.066326
26660	0.12749	0.073436	0.060798	0.100449	0.151677	0.113928	0.082792	0.120311	0.136166	0.074549
26670	0.126467	0.06874	0.053915	0.105683	0.153058	0.114942	0.086827	0.11934	0.128566	0.066078
26680	0.128699	0.067222	0.049354	0.10682	0.146348	0.117838	0.091055	0.120826	0.124768	0.060749
26690	0.130404	0.066311	0.047784	0.105873	0.145573	0.12335	0.087761	0.119141	0.12633	0.059974
26700	0.128405	0.065971	0.04701	0.104957	0.151876	0.122222	0.089597	0.122681	0.117449	0.060533
26710	0.127261	0.06518	0.048306	0.104269	0.152291	0.132253	0.085954	0.114944	0.122851	0.059858
26720	0.131077	0.0643	0.049212	0.103333	0.158961	0.134976	0.089976	0.120799	0.120075	0.060241
26730	0.131048	0.064451	0.049191	0.104765	0.153275	0.125555	0.084464	0.121168	0.110609	0.059331
26740	0.131012	0.064243	0.04638	0.104762	0.148694	0.1229	0.085864	0.124003	0.110068	0.05917
26750	0.131332	0.064312	0.046536	0.102796	0.137659	0.12259	0.088186	0.124749	0.106142	0.060297
26760	0.130988	0.064222	0.046234	0.100902	0.148898	0.116826	0.084991	0.11981	0.103781	0.060995
26770	0.134476	0.064488	0.045554	0.102123	0.155869	0.115335	0.084474	0.119151	0.101705	0.06034
26780	0.133319	0.064029	0.046068	0.105514	0.140834	0.115641	0.082443	0.117846	0.09961	0.060733
26790	0.132961	0.064724	0.046234	0.109181	0.14735	0.115876	0.085941	0.119434	0.097008	0.062522
26800	0.133992	0.062737	0.046151	0.110431	0.150513	0.115424	0.089145	0.119929	0.09632	0.063582
26810	0.133401	0.064473	0.046234	0.110696	0.149032	0.116209	0.083766	0.128816	0.094614	0.062704
26820	0.13106	0.065182	0.046612	0.106183	0.154228	0.115794	0.088663	0.131517	0.092406	0.062663
26830	0.12975	0.06664	0.047139	0.106309	0.155671	0.115635	0.090121	0.129872	0.088753	0.06089
26840	0.129054	0.067153	0.050805	0.105584	0.15488	0.116144	0.086194	0.126013	0.087678	0.06065
26850	0.130863	0.068125	0.052468	0.104881	0.149471	0.117057	0.087732	0.122721	0.084724	0.061358
26860	0.132331	0.068076	0.061376	0.104085	0.14932	0.117167	0.090564	0.120205	0.085657	0.061694
26870	0.129725	0.066703	0.058415	0.105472	0.146554	0.117962	0.095251	0.11193	0.075393	0.060878
26880	0.127996	0.066075	0.050731	0.10753	0.147398	0.12071	0.093587	0.117874	0.077942	0.061302
26890	0.134063	0.067798	0.044254	0.106094	0.149876	0.125708	0.099386	0.124583	0.073423	0.060581
26900	0.131905	0.065831	0.048005	0.100957	0.150746	0.126004	0.097774	0.119794	0.073945	0.061599
26910	0.127914	0.068508	0.049485	0.101478	0.156496	0.122407	0.10036	0.127162	0.073048	0.063456
26920	0.129575	0.065382	0.046234	0.104652	0.156658	0.12509	0.101975	0.124461	0.073604	0.067116
26930	0.126069	0.066851	0.046234	0.102101	0.154254	0.126035	0.101987	0.124921	0.075302	0.062762
26940	0.126441	0.068136	0.046019	0.10556	0.15774	0.123383	0.10246	0.129723	0.074135	0.065124
26950	0.125372	0.074545	0.045772	0.105444	0.15594	0.122956	0.103462	0.122858	0.076011	0.065265
26960	0.128591	0.065889	0.046609	0.103082	0.15931	0.119802	0.101009	0.122709	0.075551	0.063459
26970	0.130067	0.065258	0.046637	0.105518	0.16075	0.120333	0.100081	0.125776	0.079128	0.059189
26980	0.131457	0.066019	0.045145	0.10437	0.160765	0.116178	0.100159	0.123083	0.078474	0.054253
26990	0.13475	0.068359	0.045837	0.105043	0.162059	0.114507	0.098353	0.123023	0.083007	0.050205
27000	0.135331	0.068095	0.04768	0.104756	0.163592	0.115733	0.100936	0.12283	0.085099	0.0511
27010	0.140462	0.067055	0.048544	0.108233	0.165589	0.11522	0.105806	0.1189	0.093018	0.052354
27020	0.14426	0.065796	0.049431	0.109515	0.167014	0.115485	0.108398	0.119793	0.096735	0.053109
27030	0.141602	0.067125	0.055615	0.1063	0.165422	0.115147	0.105093	0.117905	0.092274	0.056856
27040	0.150876	0.068924	0.056366	0.108655	0.165686	0.115724	0.109154	0.117539	0.085016	0.06118
27050	0.147952	0.069813	0.054604	0.113817	0.163634	0.116173	0.105793	0.121332	0.080577	0.057082
27060	0.148097	0.069802	0.051883	0.106502	0.162208	0.116431	0.104652	0.126046	0.086216	0.06147
27070	0.152216	0.071176	0.053453	0.106232	0.157414	0.118166	0.104759	0.129615	0.081495	0.060033
27080	0.152488	0.071726	0.050683	0.104917	0.158175	0.121948	0.105225	0.126667	0.087065	0.061807
27090	0.157827	0.068942	0.058252	0.106693	0.15794	0.119182	0.106064	0.125809	0.089734	0.064121
27100	0.166769	0.068615	0.060388	0.108525	0.158368	0.120259	0.104786	0.129728	0.087475	0.059206
27110	0.161001	0.062596	0.054601	0.111006	0.157995	0.118236	0.107019	0.126448	0.084108	0.056101
27120	0.162695	0.069544	0.054501	0.106555	0.157905	0.119302	0.107522	0.129409	0.081235	0.054184
27130	0.172081	0.070987	0.056805	0.107886	0.158909	0.115216	0.106462	0.129698	0.078826	0.049496
27140	0.16356	0.067411	0.051893	0.105307	0.157927	0.115697	0.10155	0.131446	0.075012	0.048866
27150	0.158843	0.067836	0.050579	0.109592	0.157045	0.115747	0.101125	0.138038	0.072177	0.050053
27160	0.151839	0.06996	0.051139	0.10897	0.157465	0.115145	0.104271	0.14378	0.078063	0.054459
27170	0.155469	0.061964	0.050542	0.109413	0.157256	0.115105	0.105999	0.144026	0.078344	0.055652
27180	0.144813	0.052996	0.047657	0.108184	0.156492	0.115997	0.105367	0.144426	0.079905	0.053888
27190	0.147038	0.053622	0.046571	0.108453	0.153444	0.1153	0.10877	0.146141	0.078833	0.056989
27200	0.144378	0.057947	0.045493	0.109815	0.161803	0.112026	0.108045	0.138764	0.086438	0.059753
27210	0.152821	0.050782	0.045571	0.110241	0.162774	0.11594	0.111355	0.139193	0.08926	0.060984
27220	0.150077	0.054912	0.045696	0.109149	0.168177	0.1151	0.114862	0.136955	0.086972	0.063593
27230	0.144479	0.064744	0.045819	0.108064	0.174309	0.113515	0.120085	0.142049	0.084502	0.059145
27240	0.150078	0.068804	0.047098	0.106072	0.174353	0.110896	0.133324	0.140786	0.082501	0.05908
27250	0.14732	0.064211	0.047662	0.107508	0.171326	0.113126	0.122974	0.147289	0.092743	0.059437
27260	0.147377	0.066388	0.046513	0.109952	0.169436	0.111906	0.118114	0.149616	0.095288	0.060066
27270	0.150795	0.06208	0.047636	0.113436	0.16699	0.111599	0.122885	0.14779	0.101362	0.061409
27280	0.149258	0.065882	0.047064	0.119523	0.162367	0.119486	0.128196	0.143501	0.097303	0.061007
27290	0.147515	0.063965	0.045681	0.122177	0.157204	0.117625	0.120503	0.136471	0.081248	0.056521
27300	0.150696	0.065436	0.045708	0.127943	0.158533	0.125479	0.115499	0.141868	0.079045	0.054128
27310	0.1529	0.063721	0.045909	0.129643	0.160839	0.124219	0.11473	0.139705	0.080698	0.057712
27320	0.151888	0.063796	0.045218	0.123722	0.160451	0.126395	0.117197	0.143755	0.081005	0.057726
27330	0.151116	0.06359	0.044327	0.125649	0.157449	0.123466	0.118533	0.137411	0.083663	0.059696
27340	0.141902	0.063545	0.045741	0.11971	0.15743	0.113567	0.113936	0.138951	0.082235	0.061749
27350	0.152418	0.063287	0.046098	0.11877	0.155813	0.110066	0.112466	0.134888	0.085161	0.06315
27360	0.156791	0.062978	0.046229	0.120544	0.15612	0.113174	0.115703	0.130853	0.082235	0.062462
27370	0.157216	0.062053	0.046307	0.125077	0.156595	0.114893	0.118318	0.130125	0.084018	0.059331
27380	0.159694	0.061756	0.046861	0.130198	0.156578	0.129742	0.11351	0.129579	0.084757	0.059927
27390	0.156575	0.06314	0.04652	0.127902	0.156118	0.140169	0.111625	0.129198	0.085375	0.060876
27400	0.163641	0.061621	0.046893	0.122803	0.15684	0.14353	0.11546	0.130552	0.087486	0.060392
27410	0.167637	0.062932	0.046582	0.121986	0.157336	0.14197	0.111252	0.1302	0.089092	0.059583
27420	0.177895	0.062646	0.046447	0.128229	0.156864	0.141887	0.105675	0.123953	0.087554	0.060143
27430	0.177035	0.063876	0.04685	0.127344	0.15735	0.138428	0.101942	0.124605	0.088046	0.060695
27440	0.17869	0.061673	0.046694	0.128186	0.156424	0.125091	0.106705	0.125556	0.087612	0.060984
27450	0.181479	0.060587	0.045374	0.129305	0.155768	0.132472	0.103849	0.130174	0.091297	0.062012
27460	0.187362	0.059337	0.046539	0.131554	0.156271	0.1333	0.113891	0.131062	0.089763	0.060257
27470	0.191016	0.062904	0.046032	0.127479	0.155491	0.134201	0.116713	0.124964	0.089603	0.058825
27480	0.18581	0.063719	0.04674	0.130691	0.155397	0.136164	0.116133	0.123253	0.090562	0.058674
27490	0.177778	0.064661	0.046035	0.12218	0.151812	0.133192	0.111652	0.122099	0.089974	0.059037
27500	0.165956	0.064851	0.046807	0.115475	0.151712	0.127557	0.101287	0.125048	0.097069	0.059217
27510	0.170934	0.066731	0.045435	0.116067	0.152573	0.123487	0.102298	0.125122	0.097325	0.059619
27520	0.170505	0.069456	0.045494	0.113644	0.152404	0.126141	0.108277	0.12454	0.099473	0.058669
27530	0.18647	0.069525	0.046452	0.114844	0.150194	0.125119	0.112454	0.124199	0.100967	0.059269
27540	0.184534	0.06762	0.046817	0.115204	0.145871	0.121781	0.11424	0.129162	0.105688	0.057017
27550	0.182006	0.066819	0.046183	0.127287	0.128797	0.126539	0.117661	0.125993	0.103183	0.055009
27560	0.178159	0.065998	0.046796	0.126348	0.127008	0.132654	0.115862	0.132845	0.102513	0.057675
27570	0.175227	0.069206	0.047464	0.12672	0.123358	0.133352	0.116965	0.127138	0.100588	0.057009
27580	0.177885	0.068971	0.045979	0.116058	0.114504	0.136998	0.114568	0.120893	0.096438	0.057208
27590	0.181756	0.070103	0.044302	0.111189	0.112724	0.137253	0.115885	0.120805	0.093405	0.056222
27600	0.168067	0.070255	0.047699	0.116357	0.115553	0.1332	0.118705	0.126162	0.094652	0.056061
