T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
18530	0.992200	0.997267	0.998000	0.998200	0.996133	0.999400	0.996067	0.997267	0.989333	0.998933	
18540	0.991667	0.997133	0.998533	0.996733	0.993467	0.999267	0.996867	0.997867	0.988733	0.999200	
18550	0.991000	0.998133	0.997533	0.997667	0.995200	0.999467	0.995667	0.996733	0.989533	0.998800	
18560	0.991400	0.998133	0.996133	0.997333	0.996200	0.999200	0.997200	0.998067	0.990933	0.998933	
18570	0.990000	0.996800	0.994600	0.998067	0.995133	0.998000	0.997600	0.998400	0.992200	0.998400	
18580	0.989467	0.997400	0.994933	0.996600	0.997333	0.998000	0.996600	0.998800	0.993000	0.999333	
18590	0.988933	0.996933	0.995867	0.994933	0.997200	0.997533	0.996467	0.998800	0.992867	0.996467	
18600	0.988800	0.997467	0.996067	0.996600	0.995933	0.997867	0.996267	0.999133	0.993933	0.995867	
18610	0.987133	0.997867	0.997533	0.998200	0.996267	0.998867	0.994933	0.999400	0.994467	0.997133	
18620	0.989600	0.997600	0.998000	0.997467	0.996867	0.999133	0.995933	0.998400	0.994667	0.996267	
18630	0.989333	0.996267	0.995600	0.995400	0.994333	0.999400	0.993600	0.997800	0.995333	0.996000	
18640	0.988533	0.994067	0.995667	0.997133	0.996067	0.999333	0.995000	0.999000	0.993667	0.997467	
18650	0.991733	0.996067	0.997733	0.996667	0.995933	0.997933	0.994667	0.999200	0.994200	0.994333	
18660	0.989533	0.996800	0.997933	0.997200	0.995133	0.997333	0.995400	0.996400	0.994133	0.994400	
18670	0.990933	0.995800	0.996867	0.998000	0.995333	0.995800	0.994600	0.998467	0.994333	0.993333	
18680	0.993333	0.996933	0.997200	0.998267	0.996267	0.994600	0.994067	0.999533	0.992800	0.995200	
18690	0.993467	0.996600	0.996000	0.997533	0.996067	0.994733	0.992133	0.999933	0.993400	0.995800	
18700	0.993867	0.998067	0.995533	0.996267	0.995800	0.995400	0.994600	0.999400	0.993533	0.995467	
18710	0.993467	0.997533	0.995133	0.997667	0.993467	0.997533	0.994533	0.999533	0.992467	0.994800	
18720	0.992467	0.998867	0.995333	0.995000	0.992667	0.996400	0.994067	0.999733	0.993067	0.994133	
18730	0.991667	0.998267	0.997067	0.994933	0.995733	0.996800	0.995600	0.998333	0.989933	0.997000	
18740	0.990267	0.996600	0.996000	0.995000	0.996800	0.996667	0.995000	0.999467	0.986800	0.996400	
18750	0.989267	0.997133	0.995067	0.994600	0.994200	0.996333	0.994533	0.999267	0.988267	0.995067	
18760	0.989533	0.995800	0.996267	0.994333	0.992867	0.995467	0.993867	0.999133	0.989400	0.994333	
18770	0.991467	0.996000	0.994533	0.991533	0.993467	0.997000	0.990600	0.999400	0.990267	0.992933	
18780	0.987733	0.996333	0.994933	0.994867	0.995867	0.995467	0.994667	0.999867	0.989533	0.993267	
18790	0.987667	0.998267	0.995600	0.993400	0.994933	0.994667	0.996000	0.999800	0.988600	0.995467	
18800	0.987400	0.996733	0.993733	0.996333	0.993533	0.997133	0.995533	1.000000	0.990867	0.993867	
18810	0.985533	0.995867	0.993867	0.994200	0.992533	0.990600	0.995400	0.999333	0.990200	0.997000	
18820	0.987600	0.996133	0.993533	0.997067	0.992533	0.991800	0.996000	0.999733	0.992533	0.992600	
18830	0.985933	0.997133	0.994600	0.995800	0.992267	0.994533	0.995000	0.999467	0.992933	0.992000	
18840	0.985400	0.997533	0.995933	0.993800	0.993600	0.994000	0.996733	0.997600	0.993267	0.992667	
18850	0.981933	0.997067	0.994133	0.993400	0.992933	0.991600	0.996533	0.998933	0.991667	0.994533	
18860	0.981000	0.996800	0.995933	0.992400	0.994067	0.991867	0.996133	0.998867	0.993333	0.995467	
18870	0.980733	0.992733	0.994600	0.994133	0.993867	0.993000	0.995467	0.998867	0.994600	0.995667	
18880	0.981000	0.995400	0.995467	0.994933	0.995000	0.993867	0.993200	0.997467	0.993933	0.995733	
18890	0.979667	0.990200	0.996333	0.995200	0.994733	0.993067	0.994400	0.998733	0.995467	0.996600	
18900	0.975733	0.992333	0.995067	0.993267	0.991333	0.995467	0.995733	0.998467	0.995267	0.994267	
18910	0.978200	0.994267	0.995400	0.994067	0.985733	0.996400	0.994133	0.999000	0.993467	0.994067	
18920	0.979600	0.993467	0.995200	0.996133	0.987867	0.997733	0.994933	0.999333	0.992667	0.991867	
18930	0.980467	0.992800	0.994267	0.996600	0.987333	0.995867	0.995667	0.997000	0.992333	0.993933	
18940	0.980600	0.991067	0.994733	0.994600	0.987267	0.996133	0.995467	0.996800	0.995133	0.993267	
18950	0.981067	0.990400	0.995800	0.994133	0.985000	0.996667	0.994600	0.997667	0.995733	0.995000	
18960	0.978600	0.989267	0.997267	0.994600	0.986400	0.996800	0.994600	0.995133	0.994933	0.992133	
18970	0.980533	0.988333	0.996800	0.994333	0.989267	0.998000	0.995067	0.998133	0.995400	0.992533	
18980	0.981933	0.989400	0.995800	0.997467	0.988400	0.996800	0.993733	0.998467	0.995133	0.992600	
18990	0.983200	0.993067	0.994533	0.997600	0.984267	0.995667	0.994067	0.997867	0.996200	0.992200	
19000	0.984800	0.993933	0.991467	0.997733	0.983867	0.997800	0.995267	0.995333	0.997667	0.992867	
19010	0.983733	0.991933	0.995533	0.997133	0.987800	0.996533	0.993933	0.998000	0.997133	0.994333	
19020	0.983200	0.994600	0.997000	0.996533	0.991333	0.996867	0.991733	0.997400	0.997067	0.994267	
19030	0.982000	0.992733	0.996333	0.995800	0.989000	0.997133	0.992667	0.998333	0.998333	0.994200	
19040	0.982467	0.992000	0.997133	0.995933	0.991133	0.997267	0.991533	0.998133	0.997600	0.997133	
19050	0.982867	0.991600	0.998067	0.994333	0.992333	0.995333	0.992067	0.998200	0.997800	0.997067	
19060	0.977133	0.989067	0.997933	0.995600	0.993400	0.995200	0.991600	0.997600	0.997267	0.996467	
19070	0.981000	0.991600	0.997133	0.993600	0.995067	0.992667	0.991200	0.996933	0.996667	0.996867	
19080	0.980600	0.990333	0.997267	0.994533	0.994267	0.994267	0.992467	0.996933	0.996533	0.997333	
19090	0.976733	0.989133	0.998933	0.994333	0.996267	0.995867	0.992333	0.997067	0.996467	0.997400	
19100	0.978267	0.986800	0.997533	0.994333	0.995600	0.994733	0.992133	0.995067	0.996333	0.998267	
19110	0.979000	0.988133	0.998267	0.994267	0.996467	0.996200	0.992067	0.996000	0.994200	0.997000	
19120	0.974667	0.986000	0.998467	0.993133	0.996000	0.995000	0.989733	0.996333	0.992333	0.998133	
19130	0.976200	0.989467	0.998467	0.993867	0.997267	0.996467	0.988933	0.996333	0.993000	0.998000	
19140	0.978133	0.989867	0.999067	0.994400	0.997600	0.996733	0.989467	0.996067	0.989333	0.997733	
19150	0.975667	0.994200	0.998200	0.992200	0.997600	0.996933	0.989933	0.994000	0.990133	0.998533	
19160	0.975467	0.994000	0.998867	0.991467	0.996267	0.997067	0.989933	0.994067	0.993467	0.998533	
19170	0.974467	0.991267	0.999467	0.992133	0.997267	0.997333	0.990000	0.992867	0.991000	0.998667	
19180	0.976467	0.992000	0.999000	0.992800	0.998667	0.996000	0.988800	0.992733	0.992533	0.999267	
19190	0.974533	0.990133	0.998467	0.991400	0.998000	0.993200	0.989533	0.993333	0.991467	0.999667	
19200	0.975733	0.991467	0.999000	0.993867	0.997933	0.993467	0.987800	0.994133	0.989067	0.997800	
19210	0.978333	0.990467	0.999400	0.995133	0.998000	0.996533	0.987867	0.995600	0.989533	0.999200	
19220	0.977933	0.989400	0.998733	0.997067	0.998133	0.996467	0.988867	0.993467	0.990600	0.999533	
19230	0.978733	0.991200	0.998667	0.996733	0.998333	0.995600	0.990133	0.995067	0.991600	0.998667	
19240	0.981933	0.988800	0.998267	0.997133	0.997333	0.996467	0.988000	0.996200	0.992267	0.998933	
19250	0.983067	0.988333	0.998133	0.998333	0.996533	0.994800	0.990000	0.993467	0.994333	0.998067	
19260	0.981400	0.988000	0.997000	0.996533	0.998267	0.992400	0.989400	0.996533	0.992800	0.998600	
19270	0.985067	0.990000	0.998467	0.996533	0.997800	0.991267	0.990867	0.996200	0.994600	0.995400	
19280	0.986200	0.990467	0.997667	0.995867	0.998067	0.992067	0.990867	0.998000	0.994133	0.997067	
19290	0.984733	0.989267	0.997533	0.997000	0.997333	0.989933	0.990267	0.997067	0.993667	0.995867	
19300	0.986467	0.985600	0.997200	0.996400	0.998800	0.990867	0.991667	0.998333	0.992467	0.996533	
19310	0.981133	0.987867	0.998200	0.995533	0.998667	0.990667	0.990533	0.998467	0.993667	0.994800	
19320	0.983333	0.987267	0.997867	0.994467	0.998400	0.992667	0.992067	0.999333	0.993800	0.996867	
19330	0.980933	0.988600	0.999267	0.996600	0.998133	0.992000	0.990133	0.999467	0.992733	0.998000	
19340	0.979933	0.990867	0.998533	0.995933	0.998200	0.991333	0.989600	0.998133	0.993000	0.997267	
19350	0.984067	0.989467	0.998600	0.996600	0.998533	0.991867	0.992733	0.998200	0.993333	0.996800	
19360	0.985133	0.987933	0.999133	0.996733	0.997467	0.990667	0.993267	0.999467	0.994800	0.997067	
19370	0.985733	0.989200	0.998533	0.997467	0.997067	0.991667	0.992467	0.998600	0.993333	0.997667	
19380	0.985933	0.992267	0.998733	0.997733	0.997667	0.990933	0.992333	0.998200	0.991933	0.997800	
19390	0.986733	0.991400	0.999000	0.996533	0.996200	0.989600	0.990267	0.998067	0.992600	0.998333	
19400	0.989867	0.990333	0.999267	0.998333	0.997067	0.991733	0.992133	0.999133	0.993533	0.997867	
19410	0.986533	0.989667	0.998667	0.998133	0.998667	0.989333	0.988267	0.999067	0.990733	0.997733	
19420	0.988267	0.988333	0.998467	0.996533	0.999333	0.989000	0.989733	0.997733	0.989733	0.997933	
19430	0.988067	0.991800	0.998667	0.997800	0.999333	0.993000	0.990133	0.999333	0.987667	0.996667	
19440	0.987333	0.992400	0.998533	0.998067	0.998933	0.989733	0.990933	0.999400	0.987933	0.996867	
19450	0.987533	0.990200	0.998867	0.999067	0.998467	0.988933	0.992867	0.999067	0.990133	0.996533	
19460	0.988200	0.993400	0.997933	0.999467	0.999067	0.990667	0.992000	0.998733	0.990667	0.996933	
19470	0.988733	0.992667	0.998667	0.998800	0.999400	0.988333	0.993067	0.999467	0.988600	0.996867	
19480	0.990733	0.996000	0.996467	0.999000	0.999067	0.988333	0.993133	0.999533	0.992000	0.998200	
19490	0.989400	0.996267	0.998200	0.999600	0.998200	0.986733	0.990467	0.999200	0.991933	0.997867	
19500	0.992067	0.996000	0.999200	0.998600	0.998267	0.988867	0.990600	0.999533	0.994067	0.998667	
19510	0.993400	0.995533	0.997733	0.999800	0.998600	0.988867	0.989733	0.998400	0.992533	0.998200	
19520	0.994267	0.995933	0.998467	0.999267	0.996400	0.987533	0.991600	0.998467	0.993667	0.998533	
19530	0.993667	0.993600	0.999267	0.999400	0.996467	0.987867	0.991400	0.998000	0.994067	0.997067	
19540	0.994533	0.996267	0.998667	0.997933	0.997067	0.987267	0.993733	0.998000	0.994533	0.996733	
19550	0.992267	0.996333	0.999000	0.997067	0.995067	0.988000	0.991733	0.999400	0.995467	0.997400	
19560	0.990533	0.994933	0.998067	0.998733	0.994267	0.988467	0.992667	0.998733	0.994533	0.997467	
19570	0.991667	0.995133	0.998733	0.997267	0.991800	0.988000	0.992400	0.999000	0.993733	0.995533	
19580	0.991000	0.995533	0.998333	0.997667	0.990667	0.987333	0.992067	0.998333	0.994467	0.995267	
19590	0.992200	0.995067	0.999000	0.997133	0.992667	0.987867	0.991867	0.998533	0.994400	0.995533	
19600	0.994733	0.997267	0.997933	0.998667	0.991000	0.988533	0.994400	0.997533	0.993000	0.995200	
19610	0.990667	0.996733	0.998667	0.997133	0.990867	0.987933	0.993867	0.996867	0.993267	0.995067	
19620	0.988933	0.996267	0.997867	0.998667	0.989200	0.987533	0.994000	0.995000	0.995133	0.993467	
19630	0.992333	0.995000	0.996667	0.999133	0.992200	0.988133	0.994400	0.994333	0.993800	0.994133	
19640	0.988467	0.991933	0.996733	0.998200	0.994267	0.986467	0.995467	0.996000	0.994267	0.996333	
19650	0.992533	0.990600	0.997400	0.999333	0.994867	0.983067	0.993933	0.997133	0.994600	0.994867	
19660	0.994867	0.991267	0.998333	0.997333	0.995400	0.984533	0.994867	0.998267	0.994733	0.994533	
19670	0.995667	0.990400	0.999133	0.998600	0.995867	0.986733	0.992267	0.998467	0.997867	0.995800	
19680	0.993467	0.991467	0.999133	0.999200	0.994133	0.983933	0.990800	0.998467	0.995267	0.996400	
19690	0.993800	0.993667	0.998800	0.998600	0.991733	0.981400	0.988267	0.998800	0.994867	0.996867	
19700	0.995067	0.992533	0.998267	0.998267	0.990267	0.978400	0.989067	0.999333	0.993800	0.998467	
19710	0.996400	0.994067	0.998267	0.998867	0.990400	0.977867	0.991667	0.998667	0.993733	0.997533	
19720	0.995933	0.994600	0.998333	0.999400	0.993733	0.978000	0.991933	0.998533	0.994733	0.996800	
19730	0.995867	0.995467	0.998467	0.999333	0.995133	0.977533	0.990733	0.998400	0.994400	0.998133	
19740	0.993800	0.997533	0.995800	0.999267	0.995133	0.980067	0.989733	0.998600	0.996133	0.998533	
19750	0.995600	0.996733	0.997333	0.998200	0.997667	0.979333	0.993533	0.999000	0.995067	0.998467	
19760	0.997267	0.996333	0.997867	0.998600	0.997733	0.976867	0.992333	0.998467	0.995200	0.998533	
19770	0.997467	0.996333	0.996267	0.998667	0.996333	0.978800	0.993333	0.998667	0.995533	0.998067	
19780	0.996933	0.992933	0.998000	0.999133	0.996867	0.982333	0.993133	0.998800	0.995200	0.998467	
19790	0.996400	0.993400	0.998600	0.998933	0.997867	0.981733	0.994733	0.998467	0.995333	0.997533	
19800	0.995600	0.992800	0.998000	0.998933	0.998533	0.979800	0.996200	0.996400	0.996667	0.997733	
19810	0.994400	0.993067	0.997000	0.998867	0.999133	0.982800	0.995933	0.995600	0.997000	0.997667	
19820	0.994333	0.993667	0.998333	0.999000	0.998667	0.985533	0.993267	0.997800	0.998467	0.998733	
19830	0.994867	0.992533	0.997600	0.998533	0.998933	0.985133	0.995000	0.997400	0.998933	0.998267	
19840	0.994733	0.994333	0.998667	0.997200	0.997667	0.986267	0.995800	0.998467	0.998333	0.998467	
19850	0.994867	0.994267	0.996667	0.998133	0.997333	0.984000	0.995067	0.998067	0.998933	0.997733	
19860	0.994800	0.995933	0.999200	0.998600	0.998267	0.986600	0.994667	0.997333	0.999000	0.997533	
19870	0.993533	0.996733	0.999533	0.999267	0.998400	0.985333	0.995533	0.998733	0.998733	0.994867	
19880	0.994133	0.995200	0.999067	0.999467	0.997667	0.981867	0.993400	0.998600	0.998467	0.997000	
19890	0.994267	0.996200	0.999000	0.999133	0.996200	0.984800	0.994200	0.998333	0.998067	0.993400	
19900	0.992667	0.996400	0.997400	0.997133	0.998067	0.984067	0.992400	0.998400	0.998733	0.994800	
19910	0.993533	0.995733	0.997933	0.998067	0.997533	0.987067	0.992667	0.997600	0.997067	0.996133	
19920	0.993333	0.996267	0.997733	0.997733	0.998933	0.989600	0.993333	0.998400	0.997533	0.997533	
19930	0.992867	0.994467	0.996933	0.999333	0.997733	0.986400	0.993933	0.999000	0.998333	0.996400	
19940	0.994733	0.994400	0.998067	0.999200	0.997667	0.987733	0.994333	0.999133	0.998467	0.995000	
19950	0.994867	0.994467	0.997333	0.998200	0.997667	0.990600	0.993867	0.997933	0.998200	0.996600	
19960	0.995333	0.993867	0.996667	0.997733	0.998600	0.988533	0.995000	0.999067	0.998733	0.994267	
19970	0.995133	0.993867	0.995867	0.996333	0.997600	0.988933	0.996200	0.999267	0.997933	0.994933	
19980	0.994600	0.992867	0.996867	0.996267	0.997467	0.986867	0.996800	0.998800	0.997867	0.995733	
19990	0.994467	0.989267	0.995067	0.997133	0.998200	0.989000	0.995733	0.998067	0.997533	0.995467	
20000	0.995067	0.989267	0.994200	0.996133	0.999533	0.987333	0.995933	0.998933	0.998467	0.997067	
20010	0.995400	0.988533	0.997200	0.996400	0.999267	0.990333	0.994600	0.999267	0.998933	0.996667	
20020	0.996267	0.990867	0.997733	0.999200	0.999600	0.989933	0.996067	0.998800	0.997600	0.996867	
20030	0.997000	0.991667	0.998333	0.997800	0.999333	0.988800	0.995467	0.999067	0.997867	0.996067	
20040	0.996067	0.991200	0.997867	0.996533	0.999400	0.989067	0.995667	0.998933	0.995867	0.997667	
20050	0.995667	0.992867	0.998067	0.996467	0.998933	0.991800	0.994267	0.998200	0.995333	0.997067	
20060	0.996867	0.992800	0.997267	0.997400	0.998133	0.989667	0.995733	0.998267	0.996267	0.995733	
20070	0.997667	0.992400	0.997267	0.998800	0.999200	0.989667	0.995200	0.998800	0.997067	0.995200	
20080	0.998133	0.991600	0.997933	0.998333	0.998733	0.986600	0.994867	0.998933	0.996267	0.994400	
20090	0.997000	0.992000	0.997533	0.998800	0.999733	0.988533	0.995067	0.998533	0.996867	0.994600	
20100	0.996667	0.989467	0.997867	0.998267	0.999133	0.986067	0.995800	0.998467	0.995067	0.992867	
20110	0.997067	0.990333	0.996067	0.998000	0.999600	0.985333	0.996800	0.996533	0.994933	0.996533	
20120	0.997733	0.990133	0.995467	0.998733	0.998600	0.986733	0.997200	0.997667	0.994867	0.997267	
20130	0.995867	0.989800	0.995133	0.998267	0.998933	0.987400	0.996600	0.996133	0.996667	0.995133	
20140	0.996267	0.990733	0.993467	0.997800	0.999000	0.987867	0.996933	0.996333	0.997067	0.995800	
20150	0.996800	0.990333	0.993333	0.998733	0.997200	0.988133	0.997600	0.995933	0.995667	0.993933	
20160	0.996400	0.991467	0.995133	0.999267	0.996533	0.991200	0.997067	0.997067	0.996067	0.994133	
20170	0.995667	0.991600	0.996267	0.999067	0.996000	0.989800	0.996400	0.998067	0.995800	0.994733	
20180	0.997933	0.990000	0.994933	0.998867	0.996267	0.991067	0.996533	0.997467	0.997200	0.992800	
20190	0.998867	0.991333	0.995067	0.998667	0.995533	0.990000	0.998400	0.996267	0.996867	0.995000	
20200	0.998800	0.989333	0.995600	0.997400	0.995200	0.991267	0.997867	0.995267	0.997267	0.997533	
20210	0.998600	0.988000	0.993667	0.999200	0.996200	0.992800	0.995533	0.992667	0.997200	0.994000	
20220	0.998000	0.986933	0.995267	0.999467	0.995200	0.990600	0.996800	0.994667	0.996933	0.994467	
20230	0.998267	0.986533	0.996467	0.999333	0.996667	0.991333	0.994267	0.994133	0.996267	0.993800	
20240	0.999067	0.986467	0.993933	0.998400	0.994267	0.992600	0.994800	0.996200	0.995600	0.995400	
20250	0.998933	0.987600	0.993867	0.999200	0.993533	0.991533	0.996533	0.995733	0.996267	0.994333	
20260	0.997933	0.985400	0.992400	0.999133	0.995267	0.993467	0.994267	0.996000	0.994533	0.991067	
20270	0.997933	0.985733	0.993267	0.999533	0.992267	0.993200	0.997067	0.998667	0.995733	0.991867	
20280	0.999000	0.987400	0.994467	0.998800	0.992667	0.994600	0.996733	0.997533	0.995067	0.994067	
20290	0.998667	0.988733	0.992067	0.998467	0.993333	0.994467	0.997333	0.998000	0.993867	0.996467	
20300	0.997933	0.985667	0.989800	0.999267	0.994867	0.994200	0.996467	0.998667	0.993667	0.994733	
20310	0.998333	0.986467	0.988000	0.998733	0.993800	0.994533	0.998067	0.999400	0.995333	0.995067	
20320	0.998267	0.985600	0.990533	0.998467	0.994867	0.995467	0.998200	0.997400	0.996667	0.996133	
20330	0.995667	0.986067	0.993000	0.999200	0.994133	0.994133	0.997867	0.998600	0.995467	0.996333	
20340	0.995067	0.985800	0.996400	0.999000	0.994000	0.993467	0.997333	0.999000	0.996000	0.998133	
20350	0.997333	0.986533	0.994467	1.000000	0.996533	0.990733	0.998067	0.999067	0.994667	0.998000	
20360	0.994733	0.987667	0.995267	0.999733	0.996800	0.994533	0.996133	0.998000	0.993800	0.997533	
20370	0.994000	0.987533	0.997933	0.999267	0.995467	0.991867	0.997133	0.996067	0.994133	0.997933	
20380	0.995800	0.985867	0.998000	0.999267	0.993533	0.992667	0.995667	0.997400	0.995533	0.997067	
20390	0.997533	0.987800	0.999067	0.998600	0.995333	0.991600	0.996200	0.996600	0.995400	0.996467	
20400	0.998400	0.988733	0.999133	0.997200	0.995400	0.992333	0.995267	0.997067	0.994533	0.999133	
20410	0.998733	0.988133	0.998933	0.996133	0.993267	0.990933	0.994333	0.997200	0.992200	0.997667	
20420	0.998400	0.985933	0.998867	0.995333	0.995933	0.992733	0.995267	0.998133	0.992867	0.997800	
20430	0.997067	0.985400	0.997467	0.996267	0.992933	0.991733	0.996000	0.998133	0.993400	0.998333	
20440	0.996933	0.987533	0.998400	0.999133	0.992067	0.992600	0.995000	0.998333	0.994867	0.998600	
20450	0.997400	0.986267	0.998200	0.998933	0.995133	0.992067	0.995733	0.998533	0.993933	0.997600	
20460	0.997600	0.986333	0.998533	0.999200	0.993600	0.991267	0.996200	0.998067	0.995400	0.998133	
20470	0.997867	0.986333	0.998400	0.997200	0.995333	0.990067	0.994800	0.998000	0.995867	0.996733	
20480	0.998533	0.989733	0.997733	0.996467	0.997000	0.990067	0.995933	0.998200	0.996667	0.998000	
20490	0.998533	0.988800	0.998667	0.994533	0.995067	0.990667	0.996733	0.997600	0.995133	0.996867	
20500	0.997667	0.990333	0.998467	0.994533	0.995733	0.988600	0.992933	0.998267	0.994200	0.998000	
20510	0.996333	0.991533	0.997467	0.995467	0.996733	0.989867	0.995600	0.998200	0.994667	0.996400	
20520	0.996667	0.988600	0.998000	0.995267	0.997067	0.991867	0.995867	0.997067	0.993733	0.997200	
20530	0.996733	0.987267	0.997467	0.997200	0.997267	0.992667	0.994800	0.996733	0.995800	0.998733	
20540	0.996067	0.987933	0.998800	0.995267	0.999067	0.993400	0.995333	0.997000	0.995667	0.998400	
20550	0.995133	0.986133	0.997467	0.997333	0.999867	0.992600	0.995733	0.998267	0.997333	0.998067	
20560	0.995000	0.988933	0.998067	0.998667	0.998933	0.991933	0.993800	0.996133	0.997267	0.997533	
20570	0.997467	0.990800	0.998733	0.997933	0.998867	0.992600	0.994200	0.996600	0.995267	0.998333	
20580	0.997867	0.991600	0.998333	0.997067	0.998933	0.993667	0.995333	0.998200	0.996400	0.997267	
