T	s_1	s_2	s_3	s_4	s_5	s_6	s_7	s_8	s_9	s_10
23310	0.997925	0.995274	0.996027	0.993502	0.997973	0.998177	0.997233	0.998525	0.996922	0.995239
23320	0.998068	0.993132	0.995326	0.994203	0.997341	0.997065	0.998009	0.999184	0.996971	0.995782
23330	0.997765	0.994234	0.996129	0.992673	0.997936	0.996001	0.998034	0.999655	0.996489	0.995782
23340	0.997857	0.99432	0.996616	0.994355	0.998381	0.997767	0.998771	0.999404	0.995659	0.996793
23350	0.996969	0.99528	0.996555	0.995714	0.998851	0.996905	0.998654	0.997578	0.997137	0.996311
23360	0.997564	0.992826	0.996746	0.994982	0.99861	0.997379	0.998678	0.997361	0.996587	0.995814
23370	0.996912	0.992369	0.996892	0.995756	0.99754	0.998522	0.998122	0.997691	0.996317	0.994945
23380	0.996329	0.995411	0.997142	0.994908	0.998509	0.998975	0.997824	0.998092	0.994638	0.995994
23390	0.995973	0.996516	0.996769	0.994039	0.999051	0.998187	0.998121	0.998545	0.992065	0.996327
23400	0.9965	0.995679	0.995722	0.994448	0.998675	0.998198	0.996869	0.998742	0.991727	0.995648
23410	0.998375	0.995687	0.995612	0.994018	0.998686	0.997254	0.99546	0.996898	0.99165	0.996286
23420	0.996724	0.995105	0.994758	0.99485	0.99806	0.997801	0.992459	0.998563	0.991749	0.997251
23430	0.997654	0.994934	0.992568	0.994807	0.997538	0.997576	0.993791	0.998842	0.990917	0.997959
23440	0.997466	0.992454	0.990687	0.996579	0.996292	0.9974	0.994112	0.99921	0.989138	0.998119
23450	0.997627	0.992628	0.992797	0.996225	0.996625	0.997711	0.996583	0.998604	0.988529	0.997399
23460	0.997326	0.992655	0.993571	0.994644	0.994996	0.997912	0.997094	0.998112	0.988139	0.996649
23470	0.997575	0.992651	0.994425	0.996989	0.998171	0.99733	0.997937	0.997564	0.989032	0.996856
23480	0.995914	0.992948	0.995176	0.996686	0.997383	0.996717	0.997237	0.996607	0.989702	0.997793
23490	0.994127	0.992368	0.994648	0.995661	0.997381	0.996191	0.997873	0.997674	0.989514	0.997973
23500	0.994603	0.991459	0.99551	0.997493	0.997233	0.995358	0.998579	0.997504	0.991278	0.997938
23510	0.995489	0.991926	0.995771	0.997967	0.996004	0.996145	0.998477	0.997048	0.991049	0.997888
23520	0.995355	0.994278	0.995538	0.996871	0.994359	0.995898	0.997319	0.996194	0.990747	0.997737
23530	0.99474	0.994439	0.994625	0.997199	0.994765	0.998363	0.998092	0.997697	0.992417	0.997547
23540	0.99622	0.993515	0.993429	0.997275	0.994575	0.998345	0.997644	0.998315	0.99262	0.99764
23550	0.995307	0.990796	0.993846	0.996503	0.994931	0.996889	0.997922	0.998175	0.993783	0.998023
23560	0.994773	0.993295	0.993571	0.997466	0.997098	0.99694	0.997197	0.997703	0.993787	0.998242
23570	0.994606	0.994078	0.994523	0.998463	0.997854	0.996242	0.996417	0.998321	0.994808	0.998015
23580	0.994634	0.990683	0.995469	0.99895	0.997029	0.997467	0.995201	0.998073	0.993996	0.997287
23590	0.992822	0.990957	0.993799	0.998307	0.99716	0.998151	0.99578	0.999206	0.994769	0.996603
23600	0.994024	0.991955	0.993693	0.996969	0.998281	0.997506	0.996901	0.999112	0.995444	0.997
23610	0.994204	0.991401	0.994226	0.995515	0.997966	0.996428	0.996674	0.999409	0.994861	0.997525
23620	0.994054	0.994283	0.994235	0.995899	0.998439	0.996552	0.996774	0.997464	0.997117	0.997284
23630	0.994041	0.996144	0.994738	0.994593	0.99803	0.996853	0.997116	0.998136	0.99587	0.996677
23640	0.99393	0.996001	0.995304	0.996686	0.998911	0.996497	0.995557	0.998925	0.994242	0.996148
23650	0.993923	0.995941	0.995381	0.996601	0.997554	0.996761	0.99716	0.996756	0.997757	0.996414
23660	0.995487	0.995884	0.995917	0.996379	0.997002	0.995487	0.997085	0.993911	0.998653	0.99557
23670	0.996336	0.996351	0.996646	0.996124	0.997352	0.994937	0.998307	0.995354	0.998443	0.994693
23680	0.996054	0.996137	0.996787	0.99518	0.998008	0.996539	0.998237	0.997513	0.997662	0.994992
23690	0.995975	0.994047	0.996822	0.995333	0.996983	0.996469	0.997469	0.998645	0.997391	0.994569
23700	0.995829	0.994265	0.996829	0.996318	0.996493	0.997758	0.998278	0.997726	0.996672	0.994559
23710	0.996283	0.994541	0.997297	0.997062	0.99545	0.996668	0.999087	0.998521	0.995971	0.994309
23720	0.996764	0.994621	0.997327	0.997701	0.995555	0.994419	0.997043	0.998495	0.996108	0.993995
23730	0.994288	0.994146	0.995685	0.997463	0.994966	0.995471	0.99879	0.997792	0.994771	0.993891
23740	0.993795	0.994293	0.996074	0.998471	0.992706	0.995797	0.997754	0.998052	0.992668	0.99431
23750	0.994892	0.993346	0.994472	0.998053	0.992987	0.996339	0.997743	0.998401	0.992394	0.992572
23760	0.995134	0.994925	0.995106	0.997855	0.99507	0.996616	0.996725	0.998617	0.994218	0.991931
23770	0.996457	0.995679	0.995781	0.996066	0.993094	0.997528	0.997362	0.99749	0.995484	0.99125
23780	0.996012	0.995101	0.996151	0.997726	0.991766	0.998181	0.996599	0.997139	0.995249	0.993247
23790	0.997882	0.994289	0.995349	0.996607	0.992085	0.997759	0.998076	0.994619	0.995815	0.991466
23800	0.996456	0.993927	0.995478	0.9969	0.990755	0.997299	0.997589	0.994993	0.994617	0.993045
23810	0.996194	0.995539	0.994072	0.997935	0.989197	0.997387	0.998629	0.996494	0.994398	0.994652
23820	0.996183	0.995736	0.992245	0.999312	0.989111	0.998256	0.998277	0.994919	0.995326	0.993684
23830	0.996851	0.9967	0.98984	0.999682	0.989812	0.997747	0.998246	0.995365	0.997136	0.993191
23840	0.996567	0.996848	0.987686	0.997829	0.991771	0.996949	0.998474	0.994466	0.995752	0.994158
23850	0.997047	0.997692	0.988951	0.998034	0.991001	0.997217	0.997256	0.994913	0.996656	0.994811
23860	0.997218	0.99693	0.990601	0.998195	0.990315	0.997732	0.996774	0.995704	0.997188	0.995365
23870	0.996283	0.995847	0.991522	0.998314	0.989916	0.997647	0.997596	0.995616	0.996178	0.993974
23880	0.99647	0.995466	0.991898	0.997513	0.989315	0.998514	0.995898	0.996586	0.996663	0.993964
23890	0.994407	0.996772	0.991998	0.997324	0.988846	0.998617	0.994625	0.997765	0.997106	0.994183
23900	0.992503	0.996229	0.991163	0.997674	0.988424	0.998577	0.99625	0.996262	0.996042	0.995949
23910	0.994138	0.996812	0.990952	0.996437	0.988797	0.998805	0.99778	0.994228	0.996261	0.996252
23920	0.993907	0.996675	0.99174	0.997224	0.987821	0.99749	0.997364	0.995308	0.997291	0.99423
23930	0.994549	0.996288	0.993155	0.997517	0.989438	0.998979	0.997516	0.994794	0.996241	0.995281
23940	0.993778	0.997173	0.993066	0.996806	0.989432	0.998096	0.998683	0.993717	0.995666	0.992903
23950	0.995408	0.997044	0.994193	0.998133	0.990377	0.998087	0.998876	0.994351	0.995861	0.993881
23960	0.995369	0.996973	0.994184	0.997658	0.991666	0.997696	0.998474	0.996385	0.996252	0.993859
23970	0.995317	0.996853	0.993548	0.998475	0.991007	0.996802	0.999263	0.996093	0.995318	0.991575
23980	0.994887	0.997219	0.992674	0.99849	0.989085	0.995628	0.999351	0.997732	0.996382	0.990902
23990	0.994135	0.996838	0.99265	0.997866	0.990287	0.994782	0.999127	0.996483	0.997319	0.99038
24000	0.99592	0.997548	0.992634	0.997597	0.990953	0.994183	0.997806	0.996348	0.997495	0.990116
24010	0.996027	0.996393	0.992357	0.996934	0.991637	0.994747	0.997608	0.995755	0.997392	0.9903
24020	0.996189	0.9967	0.99283	0.998455	0.993118	0.994358	0.998162	0.995356	0.99812	0.992004
24030	0.996172	0.996418	0.992297	0.998399	0.99315	0.993047	0.997634	0.995888	0.997231	0.991732
24040	0.998072	0.996706	0.992725	0.998651	0.993211	0.994705	0.998063	0.997242	0.995509	0.991148
24050	0.997926	0.996882	0.991806	0.998919	0.991989	0.993441	0.997186	0.998681	0.991174	0.992002
24060	0.996644	0.996983	0.991911	0.998447	0.993699	0.994959	0.997592	0.998456	0.991544	0.993082
24070	0.996938	0.996611	0.99206	0.998443	0.993656	0.995842	0.99906	0.996716	0.98964	0.99381
24080	0.997217	0.996448	0.992292	0.99841	0.994094	0.994091	0.999037	0.996525	0.99534	0.992604
24090	0.99779	0.997	0.992225	0.999038	0.993756	0.995704	0.998999	0.996069	0.993779	0.992144
24100	0.996831	0.997224	0.992916	0.998388	0.992285	0.995695	0.999387	0.996732	0.992733	0.991063
24110	0.996987	0.996617	0.992535	0.998125	0.991919	0.994164	0.998834	0.997515	0.993612	0.99217
24120	0.997276	0.996612	0.991915	0.997471	0.99303	0.99619	0.998624	0.994511	0.994086	0.986047
24130	0.99632	0.996369	0.993042	0.998792	0.994941	0.995874	0.99737	0.993888	0.99478	0.987168
24140	0.995902	0.996291	0.992749	0.998708	0.993468	0.995519	0.997533	0.995434	0.994124	0.986778
24150	0.993922	0.997199	0.992757	0.998556	0.994026	0.994667	0.998249	0.996772	0.992871	0.987166
24160	0.994479	0.997067	0.994265	0.997571	0.99455	0.99394	0.998483	0.996034	0.992347	0.988598
24170	0.994826	0.997514	0.995024	0.996618	0.995946	0.992879	0.997614	0.995767	0.994207	0.987273
24180	0.993439	0.997705	0.994969	0.995609	0.995562	0.994733	0.997218	0.99446	0.994655	0.987037
24190	0.993392	0.997211	0.99571	0.997214	0.99658	0.995066	0.996819	0.995472	0.99394	0.986222
24200	0.994789	0.997237	0.9944	0.998374	0.995708	0.994012	0.997041	0.99554	0.994885	0.987391
24210	0.996461	0.995826	0.992108	0.997665	0.994883	0.994949	0.998136	0.995981	0.996167	0.986796
24220	0.996618	0.995675	0.992632	0.996893	0.995031	0.992555	0.997708	0.995652	0.995505	0.987855
24230	0.995647	0.993348	0.993798	0.997239	0.994534	0.994686	0.998827	0.995324	0.99296	0.988391
24240	0.99518	0.991188	0.994458	0.996477	0.991727	0.996203	0.998368	0.995623	0.995687	0.988903
24250	0.995892	0.990291	0.995215	0.996024	0.992125	0.996007	0.996172	0.994058	0.99569	0.990574
24260	0.996314	0.992358	0.995477	0.9956	0.993325	0.995585	0.994313	0.994258	0.997509	0.991486
24270	0.996565	0.992056	0.996125	0.997712	0.9947	0.994499	0.996256	0.994187	0.994614	0.991193
24280	0.996567	0.992598	0.996572	0.997361	0.993593	0.995365	0.997406	0.993411	0.993531	0.988308
24290	0.996521	0.99422	0.996269	0.998051	0.994819	0.994122	0.997193	0.99272	0.995642	0.988266
24300	0.994751	0.992294	0.996337	0.9982	0.993999	0.996817	0.995636	0.993046	0.995446	0.988726
24310	0.995073	0.994004	0.996651	0.999033	0.994308	0.998084	0.995814	0.993484	0.995397	0.989242
24320	0.995202	0.993908	0.996029	0.998383	0.993685	0.997179	0.993843	0.994512	0.994233	0.988008
24330	0.995548	0.994234	0.995771	0.997039	0.992779	0.997584	0.994114	0.995579	0.992114	0.987386
24340	0.99373	0.993563	0.99507	0.99717	0.992555	0.996531	0.995735	0.99649	0.989763	0.986851
24350	0.99456	0.994334	0.994931	0.99776	0.993045	0.996911	0.996493	0.996664	0.990732	0.986504
24360	0.995913	0.994409	0.994176	0.99894	0.991858	0.998447	0.99657	0.996938	0.992555	0.988927
24370	0.993694	0.995696	0.993814	0.998465	0.990998	0.998611	0.997815	0.996717	0.993225	0.98639
24380	0.993697	0.994958	0.993402	0.99726	0.988043	0.998829	0.996283	0.996538	0.99407	0.987356
24390	0.993761	0.995489	0.993918	0.998698	0.987589	0.99856	0.997592	0.996023	0.996074	0.988257
24400	0.995176	0.995598	0.992344	0.998516	0.983784	0.998532	0.996921	0.996071	0.994004	0.989307
24410	0.995032	0.995604	0.993983	0.996142	0.984902	0.997804	0.996029	0.99622	0.994902	0.987998
24420	0.995772	0.994569	0.99459	0.998117	0.985796	0.998597	0.995815	0.994434	0.996955	0.989738
24430	0.996789	0.995529	0.993368	0.99896	0.986287	0.997787	0.994892	0.993932	0.994872	0.991191
24440	0.996319	0.99533	0.993936	0.999278	0.985295	0.997376	0.995087	0.995965	0.993199	0.992049
24450	0.996854	0.995319	0.994176	0.998941	0.985254	0.997052	0.996327	0.996069	0.993478	0.991922
24460	0.997606	0.995941	0.994867	0.998889	0.983152	0.998329	0.99434	0.996174	0.994999	0.99411
24470	0.998704	0.995779	0.9945	0.9978	0.984318	0.998262	0.99472	0.99642	0.994792	0.994646
24480	0.998309	0.995041	0.994202	0.996876	0.985148	0.997595	0.995854	0.996357	0.99431	0.994661
24490	0.998485	0.995207	0.994912	0.997794	0.986335	0.99644	0.995689	0.994645	0.992692	0.994011
24500	0.999339	0.994954	0.995065	0.998866	0.986591	0.997571	0.99545	0.993558	0.992316	0.992265
24510	0.999158	0.995002	0.995827	0.998883	0.98547	0.996486	0.996543	0.993957	0.993603	0.99322
24520	0.999515	0.994365	0.995479	0.998608	0.989666	0.994055	0.996496	0.992137	0.992007	0.993004
24530	0.999177	0.992564	0.995559	0.99798	0.990231	0.995935	0.995212	0.994552	0.992543	0.992206
24540	0.998994	0.993052	0.997011	0.997405	0.989481	0.995397	0.994499	0.994802	0.993752	0.992822
24550	0.997398	0.992295	0.996412	0.996871	0.987177	0.993604	0.994008	0.993154	0.992937	0.993147
24560	0.998195	0.992593	0.996639	0.997028	0.989747	0.992487	0.994035	0.993121	0.993114	0.993381
24570	0.996944	0.991277	0.996737	0.996997	0.989568	0.992374	0.994166	0.994979	0.992313	0.994136
24580	0.996365	0.988497	0.996692	0.997317	0.988196	0.993219	0.993284	0.993868	0.993195	0.993329
24590	0.997261	0.987723	0.996466	0.997133	0.98563	0.996464	0.99423	0.992111	0.992678	0.993828
24600	0.99687	0.987251	0.996544	0.995523	0.987491	0.99597	0.99491	0.990565	0.99135	0.994285
24610	0.996985	0.989602	0.996375	0.996101	0.988958	0.994892	0.995999	0.9915	0.99392	0.993553
24620	0.996539	0.993552	0.996603	0.995845	0.988465	0.995893	0.997039	0.990406	0.992395	0.994687
24630	0.995068	0.994617	0.995654	0.996376	0.988451	0.997076	0.996704	0.991812	0.991965	0.995015
24640	0.996318	0.994216	0.995595	0.995354	0.990428	0.997859	0.996004	0.991933	0.992846	0.99487
24650	0.995004	0.994984	0.994692	0.997008	0.99059	0.999092	0.99536	0.992703	0.994957	0.99595
24660	0.995262	0.992701	0.995842	0.996374	0.98897	0.998231	0.995639	0.992481	0.994645	0.996368
24670	0.994094	0.992568	0.995704	0.994575	0.989109	0.998539	0.996724	0.993087	0.995277	0.997531
24680	0.993914	0.992911	0.995051	0.994755	0.990111	0.998183	0.996524	0.994596	0.993827	0.997624
24690	0.992254	0.995876	0.995931	0.997363	0.991528	0.997919	0.99665	0.994256	0.995944	0.997358
24700	0.993082	0.99598	0.995422	0.998054	0.992575	0.998752	0.995701	0.9918	0.996795	0.997321
24710	0.994178	0.996505	0.994891	0.997816	0.992936	0.998757	0.996525	0.989708	0.99659	0.998763
24720	0.996007	0.99642	0.994685	0.99761	0.995299	0.998315	0.996899	0.989185	0.996994	0.998154
24730	0.99619	0.995051	0.994217	0.99692	0.994095	0.997552	0.996428	0.988675	0.997579	0.997351
24740	0.997045	0.997086	0.994487	0.995891	0.993355	0.99726	0.996245	0.991928	0.996933	0.997096
24750	0.997417	0.995524	0.99415	0.993997	0.994154	0.997205	0.996153	0.99075	0.993656	0.998235
24760	0.9981	0.99613	0.995678	0.996444	0.994364	0.997574	0.996022	0.990363	0.995522	0.998297
24770	0.997697	0.997098	0.995485	0.995509	0.995159	0.998072	0.994943	0.988555	0.994969	0.99787
24780	0.997984	0.997576	0.995975	0.996744	0.994521	0.998325	0.994965	0.987929	0.994974	0.998344
24790	0.996483	0.997704	0.995077	0.997527	0.994579	0.998315	0.993416	0.988796	0.995505	0.999146
24800	0.997192	0.996557	0.992739	0.997617	0.992923	0.998205	0.993559	0.990788	0.994723	0.998953
24810	0.997865	0.996443	0.989503	0.996357	0.992602	0.99757	0.99425	0.989835	0.993142	0.99928
24820	0.997336	0.995263	0.993006	0.994485	0.993301	0.998275	0.994708	0.990513	0.995761	0.999064
24830	0.997281	0.993637	0.994555	0.995639	0.994793	0.997214	0.99588	0.989981	0.995407	0.997857
24840	0.998553	0.994285	0.995818	0.996754	0.993444	0.996615	0.994563	0.992271	0.995643	0.998547
24850	0.998614	0.993189	0.996538	0.994821	0.996775	0.995916	0.99414	0.98986	0.996618	0.996549
24860	0.997679	0.996541	0.997887	0.996283	0.998106	0.996318	0.99449	0.989773	0.996131	0.996661
24870	0.996731	0.996578	0.997988	0.996331	0.997538	0.995661	0.995477	0.988998	0.996854	0.996394
24880	0.997743	0.995778	0.996943	0.995872	0.995574	0.995661	0.995939	0.989157	0.996628	0.997602
24890	0.996309	0.996028	0.997165	0.997903	0.99386	0.994329	0.996322	0.991248	0.995875	0.998418
24900	0.998534	0.996074	0.99743	0.997099	0.99281	0.994186	0.997153	0.992135	0.995729	0.998439
24910	0.997473	0.996314	0.996041	0.996343	0.993211	0.992966	0.997154	0.99348	0.996172	0.997547
24920	0.998989	0.995637	0.99767	0.995792	0.992979	0.995441	0.997382	0.993449	0.996253	0.997762
24930	0.998168	0.995896	0.997823	0.996426	0.99349	0.99671	0.996535	0.993713	0.996748	0.997309
24940	0.998199	0.993791	0.997433	0.996587	0.995496	0.994664	0.996226	0.993851	0.996701	0.998418
24950	0.996516	0.9918	0.996401	0.99659	0.995613	0.994196	0.996649	0.994902	0.995115	0.997603
24960	0.997567	0.992288	0.997762	0.995655	0.995506	0.994354	0.996136	0.995778	0.996265	0.997376
24970	0.997095	0.994334	0.997422	0.995952	0.992926	0.992927	0.994902	0.994443	0.996944	0.996596
24980	0.995839	0.992831	0.997806	0.994847	0.99454	0.995529	0.994555	0.996654	0.997273	0.99791
24990	0.995177	0.993037	0.997494	0.997108	0.994471	0.995474	0.995953	0.995435	0.996173	0.997815
25000	0.996482	0.99261	0.997954	0.996541	0.995489	0.995015	0.996538	0.997086	0.995042	0.997376
25010	0.996708	0.992419	0.997873	0.995841	0.996444	0.995968	0.996735	0.996631	0.993451	0.995507
25020	0.996082	0.993213	0.997836	0.996626	0.994652	0.996747	0.998569	0.995541	0.992924	0.995928
25030	0.995429	0.993173	0.997149	0.997078	0.992629	0.997435	0.999331	0.99724	0.992525	0.99765
25040	0.995775	0.993442	0.996459	0.99833	0.993444	0.997765	0.998338	0.997764	0.990926	0.997396
25050	0.996815	0.993745	0.996589	0.997408	0.99326	0.998151	0.995899	0.996706	0.991812	0.998009
25060	0.996545	0.993555	0.996714	0.997673	0.993911	0.997652	0.997563	0.994984	0.990583	0.99691
25070	0.997291	0.994086	0.997367	0.99816	0.994648	0.99675	0.998457	0.994526	0.993097	0.99737
25080	0.997025	0.994361	0.997402	0.998002	0.992886	0.997094	0.999231	0.993141	0.995244	0.997652
25090	0.997678	0.994553	0.997955	0.998657	0.992328	0.997516	0.998972	0.99338	0.996016	0.998166
25100	0.997293	0.994391	0.997689	0.99864	0.992424	0.997087	0.998016	0.99278	0.995289	0.997899
25110	0.997053	0.995742	0.99721	0.998485	0.99363	0.996234	0.997234	0.992267	0.994299	0.997944
25120	0.996593	0.995006	0.996511	0.999061	0.993242	0.99606	0.997259	0.994949	0.993384	0.997397
25130	0.998423	0.995457	0.995217	0.998765	0.991457	0.99612	0.997112	0.996082	0.993348	0.997442
25140	0.999193	0.996844	0.996127	0.998805	0.993307	0.996157	0.99713	0.995968	0.991022	0.997701
25150	0.999098	0.997523	0.995425	0.998375	0.992508	0.994855	0.996479	0.996794	0.991944	0.998326
25160	0.999647	0.997003	0.99657	0.998835	0.994264	0.995708	0.997073	0.996768	0.992034	0.999126
25170	0.99924	0.998216	0.997651	0.996769	0.994302	0.995559	0.997692	0.995717	0.993863	0.996768
25180	0.999378	0.998752	0.997778	0.998538	0.993704	0.9949	0.997691	0.996394	0.99346	0.994838
25190	0.998725	0.998299	0.996518	0.997893	0.991217	0.99619	0.99874	0.996121	0.993685	0.998837
25200	0.998412	0.99821	0.996892	0.998397	0.992005	0.99404	0.998834	0.997418	0.992334	0.999718
25210	0.999045	0.99843	0.996966	0.997961	0.990682	0.99471	0.999211	0.995796	0.992151	0.999157
25220	0.999019	0.998665	0.997388	0.996605	0.992183	0.994373	0.999119	0.996574	0.992139	0.999747
25230	0.999176	0.998403	0.997122	0.995245	0.992243	0.994046	0.999281	0.996303	0.993591	0.999343
25240	0.998751	0.998347	0.99728	0.99468	0.991165	0.995166	0.999169	0.99642	0.993864	0.999436
25250	0.998873	0.998143	0.995746	0.991722	0.990901	0.993571	0.999269	0.993364	0.993323	0.999456
25260	0.998918	0.997774	0.995845	0.9921	0.992769	0.99019	0.999239	0.993493	0.992637	0.999166
25270	0.999119	0.997486	0.995373	0.994525	0.994066	0.988593	0.998893	0.993434	0.993941	0.998254
25280	0.998914	0.995793	0.995507	0.995217	0.993902	0.98984	0.998971	0.992695	0.994433	0.99922
25290	0.999387	0.995283	0.994535	0.994596	0.994132	0.988816	0.99901	0.993909	0.993879	0.998578
25300	0.998384	0.995467	0.994268	0.9935	0.993719	0.989381	0.99872	0.992417	0.994495	0.998008
25310	0.998501	0.995941	0.996157	0.99508	0.992571	0.988043	0.996135	0.995252	0.994953	0.997485
25320	0.99885	0.995764	0.994912	0.994312	0.99337	0.98614	0.995679	0.995202	0.993812	0.998598
25330	0.999262	0.994013	0.995395	0.99326	0.9943	0.985526	0.996153	0.994268	0.994732	0.997088
25340	0.998753	0.993988	0.995522	0.994107	0.994689	0.985851	0.995828	0.993852	0.993055	0.996469
25350	0.998531	0.991304	0.995336	0.99503	0.995467	0.984386	0.994815	0.994189	0.991364	0.998687
25360	0.997286	0.993079	0.996087	0.996942	0.995843	0.983502	0.994438	0.992968	0.991778	0.998459
25370	0.997803	0.994988	0.995712	0.997327	0.994382	0.983785	0.994877	0.991735	0.992416	0.998821
25380	0.998404	0.994975	0.995527	0.997934	0.994106	0.985105	0.994546	0.991453	0.991267	0.997809
25390	0.998875	0.994304	0.995822	0.997495	0.994215	0.983879	0.995387	0.992417	0.992067	0.997431
25400	0.998569	0.994844	0.995879	0.997218	0.992252	0.984993	0.994585	0.99245	0.992937	0.998354
25410	0.998836	0.994087	0.996694	0.996496	0.992755	0.988335	0.993989	0.99114	0.993186	0.998757
25420	0.998302	0.99373	0.995861	0.997048	0.990199	0.988253	0.993613	0.992992	0.992754	0.998036
25430	0.997579	0.993397	0.995317	0.997537	0.988552	0.98452	0.994347	0.992109	0.99431	0.99924
25440	0.998279	0.991299	0.99416	0.998182	0.990612	0.984433	0.993743	0.992634	0.994234	0.997925
25450	0.997874	0.992114	0.993515	0.998346	0.989927	0.985634	0.995733	0.992981	0.994635	0.998494
25460	0.998108	0.991739	0.993004	0.997917	0.99112	0.986057	0.995971	0.991955	0.995324	0.998984
25470	0.997075	0.993018	0.993652	0.997543	0.991334	0.985153	0.995618	0.993606	0.994442	0.99925
25480	0.997808	0.991062	0.995588	0.996955	0.990222	0.986577	0.995416	0.993325	0.99411	0.998791
25490	0.997061	0.991546	0.994984	0.996548	0.989198	0.99006	0.995521	0.994266	0.993071	0.998599
25500	0.996969	0.99308	0.994863	0.996293	0.985992	0.99114	0.995315	0.994482	0.994161	0.997767
25510	0.997366	0.990948	0.993909	0.996313	0.984252	0.990289	0.992913	0.995792	0.995896	0.997589
25520	0.99787	0.992319	0.9939	0.997329	0.98238	0.991376	0.992215	0.996639	0.995996	0.997731
25530	0.997883	0.992901	0.992969	0.997579	0.985578	0.992346	0.993635	0.996895	0.995457	0.997012
25540	0.998024	0.993413	0.994316	0.996269	0.987501	0.99262	0.990817	0.995399	0.994975	0.99463
25550	0.998238	0.994051	0.992412	0.99655	0.988323	0.991565	0.993033	0.995025	0.994368	0.9947
25560	0.997729	0.990649	0.992132	0.996593	0.989351	0.994115	0.99319	0.994991	0.994345	0.994782
25570	0.996102	0.99165	0.994824	0.996321	0.99104	0.992487	0.993838	0.996089	0.99589	0.994524
25580	0.996005	0.991277	0.994079	0.997228	0.992328	0.992583	0.990977	0.995106	0.995752	0.994758
25590	0.996526	0.992507	0.994118	0.998471	0.990988	0.993037	0.987625	0.995206	0.996455	0.995892
25600	0.996204	0.992775	0.994468	0.99745	0.9904	0.99447	0.988958	0.994905	0.996139	0.996405
25610	0.997	0.99315	0.992611	0.998445	0.987406	0.9943	0.989041	0.995452	0.996645	0.997416
25620	0.995242	0.993024	0.989857	0.998094	0.98756	0.994155	0.992245	0.994571	0.996639	0.996274
25630	0.993956	0.990013	0.986155	0.998024	0.989795	0.995764	0.992282	0.995164	0.996673	0.996907
25640	0.994548	0.990059	0.98246	0.998352	0.990152	0.995916	0.992794	0.996002	0.995209	0.995505
25650	0.99476	0.989941	0.98356	0.999315	0.989678	0.99617	0.993528	0.995729	0.997152	0.996439
25660	0.994299	0.989409	0.983162	0.999208	0.991458	0.996609	0.993219	0.996547	0.997078	0.995533
25670	0.994946	0.987782	0.98711	0.998325	0.99069	0.997472	0.992809	0.995822	0.996271	0.99615
25680	0.995293	0.9903	0.987865	0.998941	0.991391	0.996583	0.992977	0.995103	0.995381	0.995733
25690	0.995124	0.991854	0.989235	0.998864	0.990551	0.996599	0.993084	0.995734	0.994983	0.997269
25700	0.995611	0.99293	0.991008	0.99864	0.991814	0.996537	0.994546	0.994669	0.9938	0.998217
25710	0.99649	0.995943	0.993969	0.999365	0.99236	0.996024	0.994253	0.996165	0.991694	0.99857
25720	0.997524	0.994821	0.993102	0.999299	0.992975	0.998233	0.994483	0.996949	0.99054	0.998906
25730	0.997811	0.995161	0.994398	0.999612	0.993526	0.997318	0.994195	0.996329	0.990754	0.997514
25740	0.997009	0.994902	0.994331	0.999497	0.993047	0.996809	0.994537	0.995888	0.99072	0.998356
25750	0.996859	0.99376	0.993637	0.999773	0.993786	0.997058	0.993137	0.996506	0.990686	0.998666
25760	0.997555	0.993916	0.994621	0.999709	0.994527	0.997067	0.993919	0.996419	0.991002	0.998962
25770	0.99711	0.994473	0.99624	0.998617	0.994303	0.996986	0.995057	0.99656	0.992202	0.999409
25780	0.996459	0.995047	0.995539	0.999818	0.99321	0.996434	0.995463	0.996888	0.993533	0.999203
25790	0.994853	0.994848	0.995151	0.998982	0.990459	0.997917	0.996152	0.992043	0.994439	0.999357
25800	0.995552	0.992778	0.996226	0.999548	0.9926	0.997816	0.996178	0.99454	0.994876	0.999011
25810	0.993137	0.993491	0.995708	0.99999	0.992944	0.997752	0.995289	0.993678	0.994459	0.997607
25820	0.993454	0.995239	0.994974	0.999574	0.992076	0.997176	0.995742	0.995773	0.994224	0.997091
25830	0.994088	0.995387	0.995748	0.998616	0.993091	0.998186	0.994487	0.995578	0.995329	0.996884
25840	0.994953	0.99614	0.996306	0.996794	0.993803	0.997276	0.994897	0.995669	0.995245	0.997109
25850	0.993696	0.995675	0.996604	0.997579	0.991304	0.997965	0.995406	0.99662	0.995336	0.996921
25860	0.993231	0.994937	0.996936	0.997803	0.992794	0.999096	0.994626	0.997086	0.994799	0.99686
25870	0.991835	0.994758	0.998437	0.998882	0.993791	0.998734	0.995137	0.998087	0.994521	0.998325
25880	0.991921	0.996101	0.998742	0.999004	0.993342	0.998715	0.996264	0.997431	0.993952	0.998972
25890	0.991647	0.996135	0.997976	0.998728	0.991656	0.999205	0.994375	0.997531	0.992764	0.99826
25900	0.991756	0.997229	0.998098	0.999139	0.989363	0.999304	0.993184	0.997373	0.991211	0.998703
25910	0.993825	0.997928	0.996615	0.998558	0.98881	0.998498	0.994952	0.997671	0.992741	0.996998
25920	0.99384	0.996343	0.998099	0.999066	0.990521	0.999095	0.995827	0.996756	0.991414	0.998024
25930	0.994026	0.995785	0.999092	0.998249	0.990458	0.998979	0.995673	0.997163	0.991694	0.998989
