essentiality,group_size,avg_s,asd_s,avg_p,asd_p,avg_porp,asd_porp,avg_cord,asd_cord,sd_avg_s,sd_asd_s,sd_avg_p,sd_asd_p,sd_avg_porp,sd_asd_porp,sd_avg_cord,sd_asd_cord
0.710526,16,0.013224,0.007285,0.258125,0.017946,0.282726,0.112021,0.013226,0.009022,0.040046,0.008149,0.090923,0.009409,0.016317,0.009608,0.040051,0.012021
0.736842,16,0.075722,0.012923,0.287853,0.021334,0.314713,0.104701,0.075727,0.017513,0.159555,0.017817,0.049362,0.012065,0.019845,0.026515,0.159565,0.024936
0.763158,16,0.117953,0.01804,0.302448,0.020377,0.338807,0.099595,0.117951,0.024229,0.192211,0.023158,0.057151,0.011357,0.015662,0.031936,0.19221,0.030568
0.789474,16,0.120456,0.02235,0.324733,0.022211,0.359465,0.100878,0.120439,0.027466,0.206449,0.030471,0.057326,0.015512,0.014021,0.032428,0.206418,0.035942
0.815789,16,0.180584,0.025293,0.345235,0.020409,0.380066,0.092521,0.180585,0.032905,0.237204,0.02609,0.048504,0.011615,0.014733,0.038326,0.237193,0.033321
0.842105,16,0.17042,0.028491,0.303214,0.025517,0.407958,0.086318,0.170434,0.0389,0.179483,0.025983,0.123778,0.016762,0.011289,0.033305,0.179496,0.031082
0.868421,16,0.001473,0.009834,0.424545,0.016122,0.422697,0.124118,0.001472,0.010123,0.00194,0.009259,0.012189,0.007192,0.01289,0.003494,0.001943,0.009507
0.894737,16,0.076603,0.016255,0.436509,0.016001,0.436601,0.1154,0.076592,0.017484,0.23752,0.023287,0.014058,0.007854,0.012831,0.029136,0.237482,0.02595
0.921053,16,0.028995,0.015295,0.448541,0.016761,0.454551,0.118077,0.028999,0.017078,0.085509,0.016953,0.032001,0.010466,0.014397,0.021226,0.085518,0.020633
0.947368,16,0.319524,0.038332,0.477837,0.018084,0.474026,0.081619,0.319515,0.045615,0.353579,0.040548,0.013789,0.009136,0.011976,0.04618,0.353571,0.044386
0.973684,16,0.242447,0.025084,0.480938,0.017715,0.480799,0.090536,0.242446,0.031124,0.351102,0.027436,0.022163,0.011056,0.013378,0.045716,0.351099,0.03262
1,16,0.467688,0.02564,0.502199,0.014912,0.500807,0.072484,0.467681,0.028742,0.492814,0.028448,0.011725,0.007359,0.007287,0.05561,0.492806,0.030114
0.5,18,0.000333,0.003918,0.006205,0.012916,0.007073,0.025128,0.000333,0.003999,0.000483,0.004652,0.006622,0.009268,0.006753,0.012824,0.000487,0.004772
0.526316,18,0.000286,0.003527,0.018159,0.017618,0.019003,0.037516,0.000286,0.003608,0.000408,0.004158,0.016514,0.010495,0.016497,0.01497,0.00041,0.004274
0.552632,18,0.000309,0.003738,0.074911,0.026002,0.075506,0.069079,0.000309,0.003815,0.000445,0.004412,0.020492,0.01148,0.02052,0.008192,0.000447,0.004525
0.578947,18,0.000309,0.003802,0.110004,0.021715,0.110282,0.078291,0.000309,0.003874,0.000428,0.004444,0.015923,0.010145,0.016124,0.005959,0.00043,0.004551
0.605263,18,0.000362,0.004092,0.147458,0.022226,0.14759,0.087634,0.000362,0.004185,0.000513,0.004755,0.020497,0.01148,0.020696,0.006256,0.000516,0.004876
0.631579,18,0.000436,0.004608,0.197585,0.021421,0.197378,0.096982,0.000437,0.004715,0.000639,0.005292,0.018692,0.00964,0.019009,0.00485,0.000642,0.005431
0.657895,18,0.000457,0.004874,0.228867,0.020138,0.228442,0.101713,0.000456,0.004972,0.000637,0.005476,0.013838,0.010072,0.014333,0.004027,0.000639,0.005599
0.684211,18,0.00052,0.00516,0.256368,0.02043,0.255772,0.105385,0.00052,0.005263,0.000782,0.006047,0.013559,0.009665,0.014126,0.004022,0.000784,0.006174
0.710526,18,0.111021,0.015709,0.238873,0.021108,0.289708,0.093573,0.11102,0.020554,0.205207,0.021412,0.098311,0.013287,0.016359,0.026707,0.205214,0.026906
0.736842,18,0.00061,0.00565,0.313972,0.017836,0.312893,0.111002,0.000611,0.005778,0.000867,0.006203,0.013986,0.009168,0.014594,0.003726,0.00087,0.006351
0.763158,18,0.037712,0.009067,0.326898,0.017717,0.337709,0.106353,0.03771,0.011027,0.117036,0.011444,0.037669,0.009587,0.016039,0.020458,0.117034,0.016307
0.789474,18,0.062675,0.014161,0.349657,0.019967,0.365114,0.10444,0.062697,0.016548,0.153064,0.020597,0.043373,0.012373,0.016999,0.024428,0.153111,0.024889
0.815789,18,0.000977,0.007312,0.380243,0.018546,0.378773,0.115753,0.000976,0.007477,0.001428,0.007738,0.014035,0.008289,0.014728,0.003598,0.001429,0.007909
0.842105,18,0.11022,0.016755,0.400496,0.019162,0.408186,0.101596,0.110211,0.019952,0.235946,0.022749,0.022397,0.011345,0.01499,0.032088,0.235921,0.027439
0.868421,18,0.028805,0.012138,0.418404,0.016256,0.420795,0.111319,0.028813,0.013668,0.087585,0.016521,0.014571,0.007762,0.012308,0.018771,0.087607,0.019823
0.894737,18,0.001408,0.008927,0.441186,0.01438,0.439028,0.117483,0.001409,0.009128,0.002266,0.010087,0.011029,0.007709,0.01186,0.003574,0.002271,0.010298
0.921053,18,0.001593,0.009867,0.460874,0.014919,0.458356,0.117865,0.001593,0.010093,0.002245,0.009783,0.012932,0.007277,0.013569,0.003549,0.002248,0.009993
0.947368,18,0.001713,0.010043,0.471188,0.013497,0.468526,0.117838,0.001713,0.01028,0.002477,0.010265,0.011351,0.006956,0.012186,0.003575,0.002481,0.010488
0.973684,18,0.001662,0.009738,0.487539,0.013877,0.484644,0.118083,0.001661,0.009967,0.002514,0.010179,0.009213,0.00699,0.010316,0.003566,0.002516,0.01039
1,18,0.245584,0.021966,0.504583,0.014353,0.500822,0.090607,0.245572,0.024576,0.401959,0.024403,0.01316,0.00758,0.012374,0.044854,0.401943,0.027409
0.5,20,0.000339,0.003883,0.00643,0.013191,0.007311,0.024722,0.000339,0.003946,0.000504,0.004731,0.007922,0.010453,0.007986,0.013973,0.000506,0.004819
0.526316,20,0.000337,0.003772,0.02032,0.018012,0.021215,0.037296,0.000337,0.003842,0.000505,0.004672,0.018303,0.011626,0.018223,0.01672,0.000507,0.004779
0.552632,20,0.000302,0.003533,0.074354,0.025217,0.074862,0.065628,0.000301,0.003585,0.00048,0.004622,0.025987,0.013875,0.025896,0.010856,0.000482,0.004709
0.578947,20,0.000282,0.003408,0.120534,0.024677,0.120739,0.078257,0.000282,0.003473,0.000409,0.004199,0.018534,0.011416,0.018688,0.006454,0.000412,0.004296
0.605263,20,0.000322,0.003749,0.156594,0.020832,0.156476,0.085,0.000322,0.003809,0.000495,0.004779,0.018907,0.010732,0.019112,0.005845,0.000497,0.004875
0.631579,20,0.000386,0.004222,0.18326,0.020233,0.183134,0.089887,0.000385,0.004289,0.000561,0.005027,0.015747,0.010605,0.01603,0.004774,0.000563,0.00513
0.657895,20,0.000446,0.004546,0.229211,0.019733,0.228758,0.096802,0.000446,0.004624,0.000672,0.005459,0.011321,0.009836,0.011998,0.004093,0.000674,0.005572
0.684211,20,0.008322,0.006804,0.229847,0.019034,0.252298,0.098159,0.008324,0.007661,0.024794,0.009408,0.081693,0.012004,0.016892,0.007979,0.024799,0.011075
0.710526,20,0.067097,0.012893,0.248804,0.020903,0.285693,0.093154,0.067098,0.016017,0.141967,0.020906,0.075265,0.012815,0.017703,0.020822,0.141972,0.025669
0.736842,20,0.055486,0.00981,0.269711,0.019668,0.316162,0.096678,0.055487,0.013129,0.115805,0.012568,0.09979,0.011429,0.014873,0.020033,0.115805,0.01779
0.763158,20,0.00801,0.006738,0.309205,0.01701,0.343891,0.104361,0.008011,0.007869,0.023349,0.007827,0.102825,0.01004,0.020443,0.010312,0.023355,0.009473
0.789474,20,0.000707,0.005932,0.366484,0.01759,0.364983,0.109191,0.000708,0.006059,0.001029,0.006655,0.01537,0.009026,0.015864,0.003776,0.001032,0.006792
0.815789,20,0.000907,0.006834,0.382915,0.01589,0.381387,0.109748,0.000907,0.006963,0.001366,0.007612,0.019535,0.008879,0.019825,0.00382,0.001368,0.00775
0.842105,20,0.010852,0.009252,0.370255,0.016092,0.402006,0.106427,0.010847,0.010226,0.031099,0.0106,0.104367,0.008923,0.013554,0.013437,0.031086,0.012218
0.868421,20,0.001151,0.007853,0.425805,0.014986,0.423769,0.111307,0.001152,0.008011,0.001651,0.008124,0.014736,0.00816,0.015243,0.003593,0.001653,0.008288
0.894737,20,0.001361,0.008319,0.43822,0.016851,0.436081,0.111883,0.001361,0.008481,0.002113,0.009147,0.016564,0.009219,0.016951,0.003782,0.002117,0.009327
0.921053,20,0.001436,0.008856,0.463397,0.014262,0.460813,0.111996,0.001435,0.009022,0.002175,0.009528,0.010348,0.007716,0.011265,0.003592,0.002174,0.009684
0.947368,20,0.001598,0.009432,0.473581,0.013927,0.470821,0.112002,0.001597,0.009611,0.002368,0.009831,0.010278,0.007184,0.011155,0.003583,0.002368,0.009999
0.973684,20,0.001774,0.010153,0.484212,0.015468,0.48139,0.112308,0.001775,0.010356,0.002435,0.010169,0.014803,0.008511,0.015389,0.003703,0.002437,0.01035
1,20,0.049446,0.01268,0.507275,0.014072,0.505276,0.104879,0.049451,0.014408,0.151288,0.015595,0.015255,0.008714,0.014151,0.022835,0.151304,0.018855
0.5,22,0.00032,0.003588,0.005809,0.012503,0.006673,0.023272,0.000321,0.003643,0.000492,0.00469,0.006762,0.00947,0.006893,0.013112,0.000494,0.004773
0.526316,22,0.000299,0.003386,0.02845,0.020381,0.029197,0.042133,0.000298,0.003429,0.000483,0.004571,0.020313,0.011441,0.020176,0.014859,0.000484,0.004645
0.552632,22,0.000269,0.003226,0.079454,0.022844,0.079906,0.064085,0.000269,0.003273,0.000407,0.004198,0.021161,0.012057,0.021137,0.00839,0.000409,0.004271
0.578947,22,0.000284,0.003351,0.118343,0.022846,0.118542,0.074177,0.000284,0.003396,0.000431,0.004373,0.021633,0.012633,0.021682,0.007499,0.000432,0.004443
0.605263,22,0.000341,0.003779,0.160261,0.018884,0.160194,0.081701,0.000341,0.003825,0.000546,0.005067,0.020815,0.010718,0.020918,0.005473,0.000546,0.005138
0.631579,22,0.000398,0.004142,0.191333,0.020708,0.191127,0.087629,0.000399,0.004199,0.000617,0.005206,0.018861,0.012505,0.019053,0.005289,0.00062,0.005302
0.657895,22,0.000415,0.004201,0.232665,0.022631,0.232061,0.093633,0.000416,0.004264,0.000661,0.005448,0.022833,0.011816,0.022996,0.004958,0.000664,0.005544
0.684211,22,0.004142,0.005666,0.241325,0.019772,0.260338,0.095267,0.004145,0.006279,0.009821,0.006991,0.061359,0.013174,0.020549,0.005935,0.009829,0.007587
0.710526,22,0.049322,0.007429,0.276976,0.018759,0.28588,0.092513,0.049317,0.009125,0.154268,0.010315,0.027297,0.010792,0.013821,0.019608,0.15425,0.01437
0.736842,22,0.000592,0.005267,0.317748,0.017064,0.316594,0.101116,0.000593,0.005343,0.000914,0.006336,0.017593,0.010824,0.017964,0.004177,0.000917,0.006443
0.763158,22,0.00061,0.005319,0.33723,0.016628,0.335947,0.102439,0.00061,0.005405,0.000924,0.006278,0.016137,0.009976,0.016593,0.003805,0.000926,0.006384
0.789474,22,0.000774,0.00597,0.362332,0.015481,0.360957,0.103732,0.000775,0.006069,0.001232,0.007233,0.015442,0.008756,0.015768,0.003663,0.001235,0.007351
0.815789,22,0.000896,0.006534,0.375982,0.017247,0.374516,0.104742,0.000895,0.006634,0.001386,0.007549,0.017906,0.009355,0.018257,0.003838,0.001386,0.00766
0.842105,22,0.015724,0.007768,0.367485,0.017017,0.401534,0.101158,0.015723,0.009184,0.0467,0.008311,0.113927,0.010436,0.01384,0.014856,0.046693,0.010505
0.868421,22,0.001057,0.007259,0.418662,0.015048,0.416707,0.106027,0.001057,0.007377,0.001597,0.007954,0.011705,0.008309,0.012477,0.003669,0.001599,0.008087
0.894737,22,0.001139,0.007547,0.44182,0.014952,0.439498,0.106622,0.001139,0.007662,0.001734,0.008517,0.016226,0.008246,0.016704,0.003648,0.001737,0.008648
0.921053,22,0.001155,0.007563,0.455375,0.014844,0.452875,0.106824,0.001155,0.007693,0.001729,0.008183,0.01098,0.007711,0.011838,0.003586,0.001732,0.008329
0.947368,22,0.001274,0.008148,0.474827,0.014043,0.472062,0.107018,0.001275,0.00828,0.001973,0.0092,0.01669,0.007936,0.017086,0.003628,0.001977,0.009349
0.973684,22,0.001183,0.007657,0.495964,0.01298,0.492971,0.10713,0.001185,0.007788,0.001852,0.008851,0.008715,0.00719,0.009979,0.003596,0.001858,0.008995
1,22,0.001331,0.008179,0.503405,0.013229,0.50044,0.107104,0.001331,0.008313,0.001997,0.008918,0.008361,0.007312,0.009702,0.003582,0.002,0.009059
0.5,24,0.00031,0.003436,0.004829,0.01152,0.005697,0.02166,0.00031,0.003472,0.000492,0.004643,0.006282,0.010265,0.006466,0.013541,0.000493,0.004705
0.526316,24,0.000312,0.00336,0.026529,0.017222,0.027371,0.038348,0.000312,0.003405,0.000502,0.004626,0.024325,0.011417,0.024126,0.016076,0.000503,0.004684
0.552632,24,0.000283,0.003226,0.079193,0.021719,0.07965,0.061477,0.000283,0.003263,0.000467,0.004606,0.021684,0.012723,0.021762,0.008596,0.000468,0.00467
0.578947,24,0.00031,0.003429,0.118961,0.020269,0.119147,0.070849,0.000309,0.003463,0.000516,0.004847,0.01907,0.011534,0.019178,0.006625,0.000517,0.004904
0.605263,24,0.00034,0.003625,0.16817,0.020461,0.168069,0.080445,0.00034,0.003667,0.000547,0.004914,0.0194,0.011373,0.019547,0.005452,0.000549,0.00498
0.631579,24,0.000387,0.003931,0.203056,0.021052,0.2027,0.08584,0.000387,0.003977,0.000625,0.005302,0.019263,0.011472,0.019474,0.005023,0.000626,0.005369
0.657895,24,0.00045,0.004336,0.224674,0.018198,0.224253,0.088064,0.00045,0.004386,0.000714,0.005543,0.017939,0.010287,0.01814,0.004552,0.000716,0.005619
0.684211,24,0.00045,0.004357,0.258518,0.019816,0.257771,0.092099,0.000451,0.004412,0.000698,0.005588,0.020471,0.009972,0.020698,0.004396,0.000701,0.005672
0.710526,24,0.010791,0.005587,0.259283,0.015357,0.284293,0.092031,0.01079,0.006735,0.032388,0.007051,0.092667,0.010147,0.02157,0.008418,0.032385,0.008702
0.736842,24,0.005246,0.006011,0.283359,0.014943,0.314254,0.094189,0.005248,0.006695,0.014848,0.007736,0.096255,0.009339,0.016752,0.007376,0.014852,0.008496
0.763158,24,0.004902,0.005856,0.312986,0.017137,0.34071,0.096351,0.004901,0.006542,0.013563,0.007244,0.096026,0.009256,0.014565,0.00781,0.01356,0.007955
0.789474,24,0.000664,0.005402,0.362019,0.016113,0.360502,0.099667,0.000664,0.005472,0.001036,0.006581,0.01566,0.01028,0.016221,0.003994,0.001038,0.006672
0.815789,24,0.070905,0.011054,0.350376,0.018951,0.389142,0.090089,0.070897,0.013356,0.183324,0.0173,0.107635,0.012897,0.01726,0.023624,0.183308,0.020088
0.842105,24,0.000855,0.006286,0.404246,0.014813,0.402301,0.101315,0.000854,0.006359,0.001409,0.007789,0.012195,0.009288,0.012902,0.003743,0.00141,0.007888
0.868421,24,0.009291,0.00769,0.387032,0.016852,0.420881,0.098083,0.009291,0.008576,0.026501,0.008521,0.11873,0.010855,0.016798,0.012874,0.0265,0.009596
0.894737,24,0.000955,0.006652,0.433726,0.015984,0.431453,0.102243,0.000955,0.006741,0.001523,0.00793,0.016573,0.008757,0.017024,0.003747,0.001524,0.008033
0.921053,24,0.001127,0.007411,0.456458,0.013897,0.453852,0.102375,0.001128,0.00751,0.001726,0.008294,0.010105,0.008387,0.011116,0.003665,0.001729,0.008416
0.947368,24,0.001223,0.007545,0.474577,0.013828,0.471768,0.102559,0.001222,0.007644,0.002022,0.008978,0.014905,0.008162,0.015452,0.003664,0.002023,0.009091
0.973684,24,0.001173,0.007336,0.48599,0.012415,0.483065,0.102455,0.001173,0.007438,0.001815,0.008529,0.010987,0.007607,0.011821,0.003591,0.001817,0.008645
1,24,0.001072,0.007126,0.508048,0.014069,0.504984,0.102828,0.001071,0.007222,0.001672,0.008529,0.012621,0.008092,0.013485,0.003633,0.001673,0.008629
0.5,26,0.000322,0.003358,0.004204,0.010739,0.005145,0.020274,0.000322,0.003391,0.000527,0.004638,0.006482,0.010062,0.006629,0.01376,0.000529,0.004698
0.526316,26,0.000345,0.003493,0.025004,0.017935,0.025881,0.03631,0.000345,0.003528,0.000592,0.005006,0.0247,0.013585,0.024506,0.018686,0.000594,0.00507
0.552632,26,0.000277,0.003058,0.086313,0.022317,0.086685,0.061615,0.000277,0.003086,0.000486,0.004575,0.021071,0.012636,0.021141,0.008062,0.000487,0.004624
0.578947,26,0.000317,0.003431,0.124951,0.019994,0.125113,0.069691,0.000317,0.00346,0.000533,0.00493,0.022595,0.012112,0.022659,0.006817,0.000534,0.004982
0.605263,26,0.000351,0.003628,0.160388,0.020238,0.160353,0.076354,0.000351,0.003664,0.000584,0.005105,0.024127,0.012469,0.024193,0.006677,0.000585,0.005159
0.631579,26,0.000373,0.003757,0.203005,0.020299,0.202656,0.082705,0.000373,0.003791,0.000612,0.005176,0.025637,0.012998,0.025795,0.006071,0.000614,0.005236
0.657895,26,0.000431,0.004109,0.22308,0.020991,0.222593,0.085411,0.000432,0.004152,0.000718,0.005643,0.018012,0.012292,0.018273,0.005457,0.00072,0.005715
0.684211,26,0.000408,0.00396,0.25836,0.016739,0.257517,0.088065,0.000408,0.003999,0.000688,0.005477,0.022741,0.010104,0.022891,0.004515,0.000689,0.005544
0.710526,26,0.000501,0.004473,0.287033,0.017811,0.286048,0.091097,0.000502,0.004524,0.000821,0.005942,0.016721,0.010412,0.017065,0.004116,0.000824,0.006025
0.736842,26,0.000563,0.004829,0.322894,0.016814,0.321581,0.093604,0.000563,0.00488,0.000947,0.006424,0.012937,0.009991,0.013609,0.003876,0.000949,0.006501
0.763158,26,0.032457,0.009921,0.338385,0.016973,0.348622,0.089675,0.032459,0.010644,0.100888,0.017765,0.039579,0.011584,0.015654,0.017589,0.100894,0.019586
0.789474,26,0.000675,0.005259,0.362821,0.017168,0.361338,0.096107,0.000673,0.005307,0.001119,0.006865,0.022057,0.010215,0.022271,0.004131,0.001117,0.006927
0.815789,26,0.021414,0.007791,0.322843,0.016907,0.387742,0.089643,0.021413,0.009433,0.047057,0.009379,0.138173,0.011337,0.01164,0.016099,0.047054,0.011271
0.842105,26,0.002803,0.006823,0.402223,0.016477,0.40455,0.096843,0.002806,0.006993,0.007211,0.008745,0.024039,0.012005,0.015538,0.005454,0.007221,0.009026
0.868421,26,0.000944,0.006378,0.423427,0.014638,0.421295,0.097888,0.000944,0.006451,0.001537,0.007987,0.014448,0.009239,0.014979,0.003757,0.001539,0.008087
0.894737,26,0.000979,0.006431,0.448878,0.014678,0.446323,0.098521,0.00098,0.006501,0.001661,0.008043,0.014346,0.009345,0.014953,0.003791,0.001664,0.008142
0.921053,26,0.001182,0.00744,0.461985,0.013665,0.459257,0.09843,0.001182,0.007525,0.00188,0.008891,0.013725,0.008151,0.01428,0.003684,0.001883,0.009002
0.947368,26,0.001109,0.006956,0.474196,0.014165,0.471369,0.09872,0.001109,0.007037,0.001803,0.008608,0.010885,0.008365,0.011683,0.003694,0.001804,0.008694
0.973684,26,0.001241,0.007602,0.486171,0.012495,0.483187,0.098597,0.001241,0.007683,0.002059,0.009429,0.008772,0.007777,0.009993,0.00363,0.002061,0.009527
1,26,0.001095,0.006949,0.503806,0.012673,0.500626,0.098657,0.001096,0.007033,0.001737,0.008261,0.014247,0.007932,0.014997,0.003633,0.00174,0.008366
0.5,28,0.000354,0.003556,0.008147,0.011518,0.009082,0.022549,0.000354,0.003591,0.000601,0.005165,0.014104,0.010297,0.014111,0.015542,0.000603,0.005224
0.526316,28,0.000339,0.003353,0.020548,0.018265,0.021439,0.03398,0.000339,0.003379,0.000588,0.004921,0.02054,0.01408,0.020443,0.017659,0.000589,0.004966
0.552632,28,0.000276,0.003046,0.087881,0.022806,0.088194,0.060857,0.000277,0.003074,0.000488,0.004649,0.021246,0.014693,0.021239,0.007966,0.00049,0.004698
0.578947,28,0.000291,0.00311,0.127569,0.021045,0.127682,0.068284,0.00029,0.003134,5e-04,0.004656,0.022318,0.012198,0.022366,0.006984,0.000501,0.004705
0.605263,28,0.000323,0.003356,0.161967,0.017738,0.161846,0.073344,0.000323,0.003379,0.000567,0.005017,0.018014,0.011028,0.01823,0.005322,0.000568,0.005064
0.631579,28,0.000412,0.003865,0.205031,0.019667,0.204656,0.080251,0.000412,0.003899,0.00073,0.005658,0.024026,0.013973,0.024051,0.006381,0.000732,0.005717
0.657895,28,0.000402,0.003825,0.222942,0.017776,0.222437,0.081882,0.000402,0.003853,0.000666,0.005333,0.018735,0.012526,0.018933,0.005065,0.000668,0.00539
0.684211,28,0.00045,0.004047,0.258035,0.018897,0.257219,0.085647,0.00045,0.004083,0.000785,0.005811,0.025147,0.012061,0.025296,0.005119,0.000786,0.005864
0.710526,28,0.002668,0.005031,0.27914,0.017866,0.292698,0.087387,0.002672,0.005357,0.007049,0.006946,0.058581,0.011418,0.021505,0.005563,0.007061,0.007221
0.736842,28,0.000579,0.004683,0.309491,0.017083,0.308451,0.089564,0.000579,0.004723,0.000956,0.006268,0.02386,0.011042,0.02404,0.004518,0.000957,0.006328
0.763158,28,0.000578,0.004778,0.344352,0.017325,0.342859,0.091782,0.000578,0.004821,0.000922,0.006176,0.022905,0.010609,0.0231,0.004232,0.000923,0.006241
0.789474,28,0.003569,0.005946,0.354182,0.0174,0.369976,0.091465,0.003569,0.006351,0.009373,0.007772,0.061769,0.012074,0.018694,0.007092,0.009372,0.008118
0.815789,28,0.000697,0.005338,0.381346,0.014358,0.379554,0.093084,0.000697,0.005384,0.001164,0.007093,0.01526,0.009007,0.015744,0.00377,0.001163,0.007152
0.842105,28,0.000839,0.005946,0.403714,0.014713,0.401776,0.094044,0.000839,0.006008,0.001347,0.0075,0.018965,0.010644,0.019322,0.00404,0.001349,0.007579
0.868421,28,0.000896,0.006115,0.43163,0.014158,0.429324,0.094645,0.000896,0.006175,0.001504,0.007704,0.009161,0.00923,0.01024,0.003781,0.001506,0.007785
0.894737,28,0.000937,0.006084,0.443081,0.015054,0.440602,0.094994,0.000937,0.006146,0.00164,0.008183,0.015548,0.008765,0.016038,0.00379,0.001642,0.008266
0.921053,28,0.000955,0.006304,0.453646,0.013796,0.451052,0.094942,0.000955,0.006368,0.001645,0.008133,0.01058,0.008601,0.011479,0.003706,0.001647,0.008215
0.947368,28,0.001049,0.006703,0.477236,0.012758,0.474347,0.095125,0.00105,0.00677,0.00171,0.008348,0.011508,0.008476,0.012323,0.003742,0.001712,0.008433
0.973684,28,0.001033,0.006747,0.492089,0.012285,0.489049,0.095158,0.001033,0.006817,0.001693,0.008371,0.013619,0.008354,0.014395,0.003682,0.001693,0.008452
1,28,0.00102,0.006502,0.504288,0.011926,0.501171,0.095076,0.001021,0.006572,0.001655,0.008187,0.011283,0.00784,0.012273,0.003633,0.001656,0.008269
0.5,30,0.000325,0.003247,0.005942,0.011606,0.006798,0.02079,0.000326,0.003274,0.000573,0.004902,0.009242,0.011325,0.009377,0.014933,0.000575,0.004956
0.526316,30,0.000343,0.003372,0.026781,0.01731,0.027604,0.034907,0.000343,0.003395,0.000602,0.00508,0.026862,0.014683,0.026698,0.019338,0.000604,0.005121
0.552632,30,0.000306,0.003123,0.078378,0.024361,0.078846,0.057446,0.000306,0.003141,0.000553,0.004902,0.033355,0.0179,0.033178,0.013742,0.000554,0.004939
0.578947,30,0.000308,0.003148,0.125396,0.019384,0.125516,0.065723,0.000308,0.003165,0.000552,0.004855,0.018818,0.013345,0.018896,0.006596,0.000551,0.004889
0.605263,30,0.000336,0.003338,0.167202,0.019348,0.166964,0.072259,0.000336,0.003358,0.000611,0.005155,0.026904,0.012413,0.026884,0.00662,0.000612,0.0052
0.631579,30,0.000374,0.003617,0.204451,0.019109,0.203955,0.077195,0.000374,0.003641,0.000644,0.005243,0.027518,0.011355,0.027646,0.005657,0.000645,0.00529
0.657895,30,0.000434,0.003931,0.234451,0.018491,0.233914,0.08065,0.000434,0.003965,0.000745,0.005626,0.021476,0.011485,0.021643,0.004969,0.000747,0.00568
0.684211,30,0.000531,0.00448,0.255384,0.018305,0.254719,0.082754,0.000531,0.004512,0.000905,0.006297,0.017867,0.012072,0.018223,0.004813,0.000906,0.006347
0.710526,30,0.043812,0.010257,0.21529,0.016487,0.278802,0.077126,0.043817,0.012209,0.090348,0.014649,0.122738,0.014082,0.02205,0.015291,0.090357,0.016305
0.736842,30,0.000507,0.00429,0.321163,0.018618,0.319858,0.087895,0.000506,0.00432,0.000875,0.006013,0.018065,0.012005,0.018402,0.004365,0.000875,0.006064
0.763158,30,0.003697,0.006359,0.316934,0.017023,0.332767,0.08709,0.0037,0.006634,0.010122,0.0098,0.061688,0.013356,0.025646,0.006401,0.010131,0.010009
0.789474,30,0.000618,0.004781,0.369718,0.015078,0.368041,0.089772,0.000618,0.004819,0.001088,0.006736,0.018764,0.010511,0.019095,0.004012,0.001089,0.006797
0.815789,30,0.000774,0.005285,0.381952,0.015321,0.380246,0.090297,0.000774,0.005329,0.001407,0.007334,0.016604,0.010256,0.0171,0.004043,0.001409,0.0074
0.842105,30,0.000746,0.005314,0.407588,0.014413,0.405575,0.090926,0.000747,0.005362,0.001236,0.007001,0.015915,0.009229,0.016378,0.003799,0.001237,0.007065
0.868421,30,0.000787,0.00554,0.424928,0.01379,0.422642,0.091376,0.000787,0.005592,0.001332,0.007368,0.017839,0.009359,0.018141,0.003875,0.001334,0.007438
0.894737,30,0.007854,0.007838,0.428349,0.016692,0.441007,0.088794,0.007857,0.008237,0.021997,0.009554,0.058818,0.012382,0.020294,0.010845,0.022008,0.010162
0.921053,30,0.000874,0.006036,0.453876,0.013542,0.451246,0.091871,0.000873,0.006079,0.001441,0.007737,0.012326,0.008925,0.013075,0.003762,0.001442,0.007804
0.947368,30,0.001002,0.006256,0.473756,0.013293,0.470834,0.092016,0.001002,0.00631,0.00178,0.008446,0.015976,0.008864,0.016559,0.003747,0.001781,0.008514
0.973684,30,0.001132,0.00678,0.487149,0.012583,0.4841,0.091948,0.001133,0.006841,0.001969,0.008982,0.017183,0.008537,0.017643,0.003755,0.001969,0.009051
1,30,0.000937,0.006015,0.502349,0.011883,0.499202,0.091968,0.000938,0.006078,0.001516,0.007566,0.014857,0.008365,0.015597,0.003698,0.001519,0.007648
0.5,32,0.000373,0.003471,0.004331,0.01092,0.0053,0.019525,0.000373,0.003489,0.000675,0.005342,0.006826,0.011114,0.007056,0.014678,0.000676,0.005381
0.526316,32,0.000347,0.003243,0.032441,0.018628,0.033267,0.038407,0.000347,0.003257,0.000659,0.005237,0.022225,0.013239,0.022187,0.015392,0.00066,0.005269
0.552632,32,0.000292,0.002986,0.076865,0.022387,0.077365,0.054195,0.000292,0.003002,0.000527,0.004759,0.033338,0.015003,0.03314,0.012756,0.000528,0.004789
0.578947,32,0.000368,0.003455,0.120319,0.02054,0.120519,0.063645,0.000368,0.003471,0.000684,0.005457,0.021605,0.014183,0.021687,0.008045,0.000685,0.00549
0.605263,32,0.000342,0.003315,0.169376,0.018014,0.169181,0.070462,0.000342,0.003335,0.000614,0.005156,0.028218,0.01363,0.028218,0.006932,0.000615,0.005195
0.631579,32,0.000388,0.003521,0.209851,0.020153,0.2093,0.076092,0.000388,0.003538,0.000727,0.005501,0.029882,0.01348,0.02985,0.006136,0.000728,0.005535
0.657895,32,4e-04,0.003645,0.22671,0.015973,0.226126,0.076919,4e-04,0.003666,0.000698,0.005415,0.017156,0.010927,0.017515,0.00472,0.000699,0.005454
