essentiality,group_size,avg_s,asd_s,avg_p,asd_p,avg_porp,asd_porp,avg_cord,asd_cord,sd_avg_s,sd_asd_s,sd_avg_p,sd_asd_p,sd_avg_porp,sd_asd_porp,sd_avg_cord,sd_asd_cord
0.605263,32,0.000661,0.004127,0.15339,0.020101,0.155833,0.069294,0.000662,0.004215,0.001142,0.005823,0.033371,0.013844,0.031965,0.007741,0.001143,0.005862
0.631579,32,0.003933,0.004539,0.169292,0.016928,0.19441,0.073074,0.003934,0.005122,0.008972,0.006065,0.064302,0.012643,0.02255,0.006616,0.008973,0.006344
0.657895,32,0.009427,0.004857,0.1606,0.017553,0.23722,0.075492,0.009427,0.006466,0.012696,0.006205,0.094872,0.013087,0.02237,0.00749,0.012698,0.00639
0.684211,32,0.010557,0.005651,0.179503,0.018257,0.258471,0.077006,0.010558,0.007203,0.015099,0.006765,0.108798,0.016404,0.022602,0.007561,0.015101,0.007
0.710526,32,0.018048,0.006099,0.16013,0.018844,0.295601,0.075334,0.018048,0.008777,0.017141,0.007083,0.123511,0.01368,0.030182,0.009358,0.01714,0.006946
0.736842,32,0.014066,0.005843,0.200291,0.018997,0.320211,0.076481,0.014069,0.008134,0.01315,0.006702,0.119288,0.015989,0.019967,0.009105,0.013155,0.006533
0.763158,32,0.012051,0.006002,0.23729,0.019528,0.337581,0.078698,0.012048,0.007906,0.013891,0.007267,0.137282,0.014259,0.018042,0.01007,0.013891,0.007254
0.789474,32,0.020259,0.007184,0.2243,0.022618,0.363525,0.072895,0.020258,0.010292,0.012823,0.008155,0.099982,0.017202,0.015046,0.009142,0.012826,0.007259
0.815789,32,0.016777,0.008358,0.289529,0.026304,0.382658,0.076159,0.016781,0.010718,0.012133,0.008116,0.082727,0.020668,0.016903,0.009639,0.012141,0.007411
0.842105,32,0.015889,0.007594,0.311068,0.019903,0.404235,0.078088,0.015888,0.009477,0.019666,0.008142,0.140506,0.016698,0.01588,0.013469,0.019667,0.008166
0.868421,32,0.010941,0.008205,0.379323,0.018332,0.418296,0.08026,0.010944,0.009704,0.01147,0.008564,0.062964,0.015707,0.015337,0.010163,0.011478,0.008308
0.894737,32,0.009961,0.009889,0.421311,0.018309,0.441382,0.081902,0.009965,0.011035,0.011209,0.009211,0.042866,0.012953,0.017189,0.009261,0.011213,0.008991
0.921053,32,0.009418,0.009708,0.441697,0.016975,0.452817,0.081866,0.009419,0.010877,0.009285,0.009818,0.021509,0.013165,0.013204,0.00779,0.009287,0.009536
0.947368,32,0.007371,0.011222,0.468695,0.016024,0.470484,0.084729,0.00737,0.011787,0.009775,0.01073,0.015621,0.011746,0.013054,0.008349,0.009776,0.010802
0.973684,32,0.016398,0.009927,0.484742,0.017831,0.487867,0.076115,0.016396,0.011902,0.012031,0.009686,0.028977,0.012539,0.015687,0.009908,0.012031,0.009102
1,32,0.015712,0.010559,0.494779,0.018821,0.496296,0.077643,0.015712,0.012204,0.014511,0.009218,0.023504,0.01681,0.014498,0.01047,0.014517,0.008897
0.5,34,0.000448,0.003672,0.003497,0.009788,0.004984,0.019901,0.000448,0.003701,0.000762,0.005354,0.005115,0.01086,0.005841,0.015024,0.000762,0.005395
0.526316,34,0.000421,0.003201,0.036682,0.01639,0.038894,0.040444,0.000421,0.003246,0.000722,0.004936,0.019214,0.011346,0.01915,0.01252,0.000723,0.004969
0.552632,34,0.000393,0.003359,0.092635,0.020251,0.093476,0.056531,0.000393,0.003386,0.000735,0.005396,0.031351,0.013476,0.030949,0.009179,0.000736,0.005432
0.578947,34,0.001015,0.00372,0.122875,0.019238,0.131656,0.063741,0.001014,0.003904,0.002163,0.005589,0.038119,0.012833,0.021184,0.00703,0.002163,0.005631
0.605263,34,0.000757,0.003793,0.16092,0.018069,0.165046,0.068233,0.000757,0.003922,0.001413,0.005786,0.033015,0.012861,0.025342,0.006615,0.001414,0.005818
0.631579,34,0.003138,0.004201,0.181268,0.01714,0.199745,0.072153,0.003138,0.004597,0.008449,0.006143,0.06706,0.013662,0.02515,0.006908,0.00845,0.006381
0.657895,34,0.005766,0.004855,0.180241,0.018842,0.229261,0.074307,0.005764,0.0058,0.009511,0.006414,0.090424,0.014493,0.023756,0.007089,0.009508,0.006528
0.684211,34,0.011729,0.005432,0.166117,0.017616,0.266285,0.074341,0.011729,0.007191,0.013941,0.006669,0.11968,0.014928,0.025899,0.00885,0.013945,0.00674
0.710526,34,0.005607,0.005432,0.256536,0.019678,0.300925,0.077872,0.005609,0.006479,0.006878,0.006743,0.071652,0.014078,0.021779,0.006637,0.006881,0.006613
0.736842,34,0.005177,0.005851,0.276644,0.017327,0.317308,0.079625,0.005178,0.006619,0.008981,0.007318,0.089084,0.011893,0.021759,0.007501,0.008983,0.007336
0.763158,34,0.011426,0.006229,0.247128,0.016904,0.342518,0.076158,0.011429,0.007856,0.013879,0.007663,0.129199,0.014198,0.018426,0.010085,0.013885,0.00759
0.789474,34,0.013223,0.007468,0.267284,0.024659,0.361161,0.076217,0.013223,0.009131,0.014228,0.008296,0.111102,0.023238,0.017855,0.010446,0.014229,0.008063
0.815789,34,0.009979,0.006876,0.320927,0.020284,0.380164,0.077896,0.009978,0.008211,0.011793,0.007758,0.087885,0.016784,0.018853,0.00944,0.011796,0.00766
0.842105,34,0.015644,0.00713,0.30893,0.02026,0.399165,0.074191,0.015647,0.009223,0.014574,0.007629,0.110738,0.017905,0.014292,0.011219,0.014578,0.007237
0.868421,34,0.010275,0.00737,0.374333,0.018055,0.421425,0.079008,0.010275,0.008564,0.014692,0.00828,0.0955,0.015959,0.017361,0.011513,0.014694,0.008269
0.894737,34,0.008126,0.009008,0.412916,0.017234,0.43309,0.080835,0.008127,0.009879,0.010944,0.009389,0.044772,0.013204,0.014908,0.009543,0.010946,0.009291
0.921053,34,0.005976,0.009278,0.452485,0.014418,0.457696,0.082663,0.005976,0.009799,0.008733,0.009647,0.026056,0.010764,0.017014,0.007781,0.008735,0.009686
0.947368,34,0.009496,0.008757,0.458658,0.017752,0.468583,0.0788,0.009498,0.009925,0.008728,0.008759,0.028687,0.013018,0.018416,0.008289,0.008729,0.008463
0.973684,34,0.007574,0.009375,0.481658,0.015445,0.482396,0.080593,0.007575,0.010174,0.007623,0.009024,0.023162,0.011845,0.015478,0.007698,0.00763,0.008869
1,34,0.016167,0.010969,0.506324,0.019917,0.501309,0.074572,0.016167,0.012455,0.013055,0.00906,0.028268,0.014989,0.018094,0.010027,0.013059,0.008731
0.5,36,0.000415,0.003379,0.005046,0.009601,0.00657,0.020752,0.000415,0.00341,0.000729,0.005237,0.006945,0.010007,0.007483,0.014936,0.00073,0.005272
0.526316,36,0.000455,0.003271,0.023806,0.014224,0.026058,0.031248,0.000455,0.003336,0.000772,0.005,0.031753,0.013747,0.031708,0.01947,0.000773,0.005029
0.552632,36,0.000365,0.003189,0.087731,0.018617,0.088596,0.053699,0.000365,0.003214,0.00066,0.005081,0.033295,0.013641,0.032964,0.011723,0.000661,0.005112
0.578947,36,0.001148,0.003764,0.114351,0.020397,0.125075,0.061692,0.001148,0.003995,0.002191,0.005836,0.040223,0.013912,0.026917,0.008461,0.002191,0.005856
0.605263,36,0.000501,0.003514,0.158377,0.018695,0.159654,0.066299,0.000501,0.003545,0.000887,0.005258,0.022584,0.013983,0.021808,0.006863,0.000888,0.005292
0.631579,36,0.002925,0.004233,0.175282,0.01595,0.193908,0.069393,0.002924,0.004574,0.007638,0.006183,0.06618,0.012728,0.026455,0.00705,0.007637,0.006384
0.657895,36,0.006646,0.004724,0.176427,0.017543,0.237231,0.072439,0.006647,0.005747,0.009778,0.006264,0.103814,0.014233,0.028926,0.007574,0.009781,0.006341
0.684211,36,0.005929,0.004764,0.218893,0.017258,0.262303,0.074577,0.00593,0.005519,0.011933,0.006486,0.103451,0.013295,0.027413,0.007693,0.011937,0.00672
0.710526,36,0.010881,0.005126,0.207892,0.015361,0.296628,0.07391,0.010883,0.006637,0.014659,0.006806,0.128905,0.012431,0.031275,0.008854,0.014662,0.006878
0.736842,36,0.003781,0.005719,0.294022,0.016916,0.318842,0.078071,0.003781,0.006251,0.006681,0.007704,0.059131,0.013691,0.021488,0.006548,0.006681,0.007704
0.763158,36,0.009848,0.005928,0.263257,0.019958,0.342256,0.074911,0.009847,0.007298,0.01205,0.007245,0.104561,0.015733,0.023259,0.009565,0.012049,0.007171
0.789474,36,0.006885,0.006164,0.312149,0.019021,0.356587,0.07733,0.006886,0.007241,0.007865,0.007477,0.071727,0.01279,0.01772,0.007994,0.007868,0.007287
0.815789,36,0.019945,0.006639,0.264939,0.023608,0.394151,0.06981,0.019945,0.008917,0.018133,0.007379,0.130386,0.023475,0.018332,0.012412,0.018134,0.007161
0.842105,36,0.00276,0.005706,0.403467,0.014248,0.409662,0.081487,0.002761,0.006131,0.003936,0.00712,0.032701,0.011051,0.023236,0.00551,0.003939,0.007085
0.868421,36,0.008163,0.007323,0.388853,0.013413,0.426211,0.078309,0.008166,0.008197,0.014292,0.008678,0.1021,0.010573,0.018043,0.010978,0.014296,0.008673
0.894737,36,0.007529,0.006984,0.414373,0.014907,0.437178,0.078671,0.007529,0.007816,0.013274,0.007964,0.063637,0.012096,0.019457,0.010524,0.013273,0.00798
0.921053,36,0.004316,0.007093,0.449768,0.014519,0.455191,0.080715,0.004316,0.007572,0.006139,0.007951,0.028682,0.012623,0.018799,0.006567,0.006141,0.007945
0.947368,36,0.008306,0.008318,0.467931,0.017869,0.472775,0.077332,0.008304,0.009326,0.007794,0.008444,0.024195,0.014087,0.018267,0.00814,0.007796,0.00818
0.973684,36,0.004699,0.008948,0.485502,0.013483,0.485406,0.081342,0.004701,0.009318,0.007129,0.009914,0.022606,0.010312,0.01767,0.006652,0.007131,0.009938
1,36,0.007579,0.007349,0.504026,0.015019,0.500902,0.077932,0.007582,0.008228,0.009103,0.008251,0.021326,0.012034,0.014097,0.009075,0.009109,0.008171
0.5,38,0.000361,0.003119,0.009192,0.01003,0.010275,0.02166,0.000361,0.003131,0.000678,0.005112,0.01511,0.010455,0.015195,0.015669,0.000679,0.005138
0.526316,38,0.000754,0.003434,0.016749,0.017195,0.02197,0.032574,0.000754,0.003589,0.001226,0.005366,0.020551,0.016003,0.021169,0.018643,0.001227,0.005359
0.552632,38,0.000399,0.002834,0.08882,0.018162,0.090728,0.053001,0.000399,0.002884,0.000733,0.004671,0.024187,0.013359,0.023947,0.009083,0.000734,0.004698
0.578947,38,0.000442,0.003429,0.122152,0.017659,0.123246,0.05927,0.000441,0.003452,0.000804,0.005449,0.034164,0.013538,0.033404,0.009215,0.000804,0.005473
0.605263,38,0.000504,0.00312,0.161577,0.018491,0.1638,0.064786,0.000504,0.003223,0.000806,0.00491,0.025724,0.015704,0.02496,0.007295,0.000807,0.004907
0.631579,38,0.004245,0.004178,0.155713,0.01663,0.192264,0.067534,0.004246,0.004754,0.008306,0.006201,0.077733,0.013681,0.027026,0.007804,0.008308,0.006361
0.657895,38,0.005187,0.004645,0.184033,0.014476,0.226752,0.069618,0.005187,0.005304,0.010253,0.006784,0.088993,0.012372,0.024854,0.006921,0.010253,0.006922
0.684211,38,0.007644,0.004733,0.196163,0.01817,0.262795,0.072071,0.007646,0.005807,0.011496,0.006323,0.104946,0.014089,0.026407,0.007564,0.011502,0.006405
0.710526,38,0.007045,0.004643,0.243111,0.015823,0.295466,0.074205,0.007046,0.005537,0.014008,0.006501,0.127453,0.012769,0.0272,0.008364,0.014009,0.006671
0.736842,38,0.006115,0.004957,0.2592,0.018194,0.317301,0.074779,0.006116,0.005863,0.009201,0.006687,0.105132,0.015232,0.022821,0.008257,0.009202,0.006678
0.763158,38,0.01036,0.00548,0.247664,0.016828,0.342829,0.072378,0.010359,0.006947,0.012103,0.007218,0.123634,0.012468,0.014932,0.009796,0.012105,0.007061
0.789474,38,0.005685,0.005072,0.315565,0.016572,0.360737,0.076321,0.005684,0.005825,0.010534,0.006932,0.104749,0.013933,0.023005,0.008668,0.010532,0.006995
0.815789,38,0.006074,0.005619,0.343017,0.016713,0.379644,0.076851,0.006075,0.006305,0.012081,0.007131,0.086183,0.013331,0.022674,0.009486,0.012081,0.007226
0.842105,38,0.007257,0.006128,0.355519,0.016625,0.397051,0.076613,0.007257,0.006854,0.014031,0.007508,0.100021,0.017799,0.018946,0.009742,0.014034,0.007619
0.868421,38,0.001419,0.006332,0.421872,0.01381,0.420751,0.08128,0.001419,0.006395,0.002314,0.008324,0.025179,0.011317,0.024442,0.004516,0.002314,0.008379
0.894737,38,0.00587,0.007062,0.433538,0.014742,0.447301,0.078304,0.005869,0.007528,0.012355,0.008234,0.054573,0.012697,0.022854,0.009618,0.012354,0.008351
0.921053,38,0.003978,0.007448,0.456671,0.013431,0.457955,0.07906,0.003976,0.007766,0.005664,0.008009,0.016247,0.010453,0.015886,0.0062,0.005663,0.008048
0.947368,38,0.004227,0.007877,0.471508,0.013054,0.471534,0.079292,0.004228,0.008124,0.006969,0.00852,0.015656,0.01095,0.013237,0.006606,0.006972,0.008647
0.973684,38,0.007655,0.007377,0.474481,0.015665,0.479412,0.075556,0.00765,0.008272,0.007972,0.007939,0.027891,0.01363,0.019347,0.008679,0.007968,0.007724
1,38,0.004194,0.007095,0.508786,0.011337,0.505767,0.078927,0.004193,0.007448,0.007287,0.008045,0.012972,0.009818,0.012137,0.007208,0.007286,0.008114
0.5,40,5e-04,0.003197,0.007808,0.010141,0.010323,0.022129,5e-04,0.00325,0.000949,0.005343,0.011595,0.011565,0.012878,0.016161,0.00095,0.005368
0.526316,40,0.000566,0.003222,0.020538,0.016889,0.023897,0.031631,0.000566,0.003302,0.001024,0.00513,0.024864,0.015031,0.025249,0.018953,0.001025,0.005143
0.552632,40,0.000321,0.002821,0.082143,0.019002,0.082907,0.051186,0.000321,0.002836,0.000602,0.004734,0.027646,0.015456,0.027518,0.010549,0.000602,0.004759
0.578947,40,0.000392,0.003215,0.127731,0.018543,0.128153,0.058824,0.000392,0.003235,0.000737,0.005304,0.025747,0.013182,0.025677,0.007486,0.000739,0.005338
0.605263,40,0.003769,0.003894,0.132698,0.014377,0.163877,0.062397,0.003768,0.004392,0.007151,0.005932,0.073859,0.013168,0.027064,0.00771,0.007151,0.006068
0.631579,40,0.000472,0.003404,0.199255,0.015675,0.199357,0.067156,0.000472,0.003421,0.000908,0.005545,0.019687,0.01246,0.020213,0.005887,0.000908,0.005572
0.657895,40,0.004681,0.004162,0.193342,0.017833,0.246263,0.070514,0.004681,0.004859,0.007587,0.006296,0.102811,0.015628,0.029479,0.00721,0.007587,0.006349
0.684211,40,0.000545,0.003789,0.273549,0.016561,0.273033,0.073865,0.000545,0.003813,0.001015,0.005978,0.020978,0.013315,0.021057,0.00531,0.001016,0.006012
0.710526,40,0.008916,0.004645,0.192592,0.016816,0.294205,0.069172,0.008918,0.006059,0.009031,0.006243,0.114207,0.014448,0.022149,0.007589,0.009034,0.006042
0.736842,40,0.010945,0.005058,0.21478,0.022069,0.318597,0.069904,0.010947,0.006624,0.01034,0.006459,0.099252,0.017384,0.028754,0.008532,0.010345,0.006193
0.763158,40,0.002703,0.004607,0.322298,0.014401,0.340931,0.075405,0.002703,0.004932,0.006377,0.006484,0.065475,0.012045,0.028678,0.006558,0.006377,0.006545
0.789474,40,0.006306,0.005226,0.309096,0.016187,0.35773,0.073962,0.006305,0.006037,0.010718,0.007229,0.097023,0.014265,0.025279,0.009345,0.010716,0.00721
0.815789,40,0.003853,0.005319,0.360463,0.016376,0.384566,0.076791,0.003851,0.005727,0.009081,0.007162,0.080385,0.014052,0.020647,0.008351,0.009079,0.007211
0.842105,40,0.002461,0.00558,0.395128,0.014056,0.402187,0.077406,0.002461,0.00587,0.004107,0.007341,0.034926,0.010936,0.019238,0.005414,0.004109,0.00735
0.868421,40,0.001835,0.006016,0.418345,0.014676,0.419598,0.078853,0.001835,0.006158,0.003028,0.007665,0.023214,0.011954,0.020189,0.004581,0.00303,0.00769
0.894737,40,0.001437,0.00602,0.445819,0.013016,0.444094,0.079388,0.001437,0.006086,0.002283,0.0076,0.015391,0.011068,0.015733,0.004191,0.002284,0.007658
0.921053,40,0.00185,0.006161,0.456406,0.012597,0.455202,0.078948,0.00185,0.006271,0.003195,0.007994,0.014709,0.009978,0.014711,0.004737,0.003196,0.00805
0.947368,40,0.00306,0.005612,0.474371,0.01357,0.475032,0.077795,0.00306,0.005908,0.005538,0.007074,0.017368,0.011275,0.013481,0.006551,0.005538,0.00713
0.973684,40,0.002932,0.006347,0.492636,0.013139,0.490829,0.078135,0.002931,0.006574,0.004992,0.007479,0.016722,0.010417,0.016008,0.006299,0.004992,0.007536
1,40,0.004744,0.006767,0.509691,0.012554,0.505162,0.075842,0.004744,0.007248,0.006334,0.007885,0.015968,0.010113,0.014064,0.007172,0.006336,0.007871
