T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
820	0.137002	0.513781	0.357687	0.429961	0.295701	0.408004	0.173965	0.514974	0.115257	0.444329
830	0.136893	0.515425	0.358871	0.431076	0.310814	0.408186	0.182157	0.518844	0.114274	0.445751
840	0.132675	0.520484	0.361543	0.430709	0.327501	0.409333	0.179503	0.520713	0.122615	0.445414
850	0.13536	0.51749	0.363353	0.430089	0.334185	0.409918	0.180958	0.523151	0.12165	0.446879
860	0.140702	0.517164	0.363647	0.427508	0.341939	0.41101	0.181647	0.527402	0.134663	0.44736
870	0.139646	0.518748	0.364372	0.427627	0.358543	0.409472	0.180031	0.528203	0.137753	0.448503
880	0.137868	0.521006	0.362171	0.428102	0.370039	0.409332	0.181302	0.522012	0.132343	0.448345
890	0.14078	0.518196	0.361049	0.434468	0.3852	0.410076	0.183182	0.52566	0.134511	0.44701
900	0.135423	0.516913	0.361831	0.434259	0.397311	0.409059	0.181305	0.530084	0.129405	0.446892
910	0.128609	0.524343	0.365304	0.43478	0.398034	0.410767	0.18498	0.530268	0.132751	0.448374
920	0.123733	0.529521	0.36662	0.434049	0.407062	0.410875	0.182249	0.533907	0.136766	0.448688
930	0.124197	0.526945	0.368305	0.436529	0.402577	0.412025	0.185911	0.534854	0.152606	0.449352
940	0.125825	0.525867	0.369289	0.440516	0.39993	0.411896	0.197298	0.538078	0.149889	0.449253
950	0.12664	0.525805	0.367863	0.440303	0.398462	0.414479	0.199942	0.536801	0.172678	0.449464
960	0.130994	0.529531	0.369727	0.440827	0.401624	0.416149	0.214842	0.541046	0.172089	0.448469
970	0.138536	0.533257	0.370641	0.43544	0.400131	0.415258	0.223531	0.544939	0.180292	0.44939
980	0.134191	0.534094	0.37227	0.435439	0.404134	0.414789	0.233134	0.54703	0.202902	0.448343
990	0.141597	0.534614	0.372577	0.440861	0.403163	0.416142	0.234227	0.543942	0.231121	0.446901
1000	0.145352	0.538818	0.377945	0.44235	0.394259	0.416438	0.234674	0.541335	0.24778	0.446184
1010	0.15293	0.538954	0.374318	0.43908	0.381635	0.416431	0.229452	0.543139	0.271476	0.445933
1020	0.16292	0.538773	0.376196	0.440134	0.374861	0.415082	0.246503	0.54375	0.298739	0.445339
1030	0.181255	0.541998	0.375778	0.440748	0.372963	0.417713	0.25973	0.541095	0.314631	0.444738
1040	0.177529	0.542844	0.376892	0.437569	0.371094	0.422822	0.27654	0.543454	0.337913	0.446773
1050	0.185455	0.548705	0.372035	0.43486	0.367892	0.424752	0.280016	0.544027	0.345503	0.446403
1060	0.193117	0.543601	0.36969	0.43354	0.365357	0.429373	0.284547	0.541271	0.358611	0.445402
1070	0.21064	0.541143	0.368235	0.430349	0.36074	0.426289	0.277112	0.543151	0.370477	0.442788
1080	0.23868	0.540379	0.366965	0.430085	0.358236	0.426071	0.279333	0.544335	0.369896	0.44354
1090	0.248617	0.541775	0.366209	0.429012	0.359178	0.425888	0.288011	0.544908	0.369286	0.443145
1100	0.269601	0.536638	0.365294	0.432188	0.358661	0.426615	0.295741	0.543389	0.370548	0.445475
1110	0.295645	0.532851	0.365072	0.431149	0.361209	0.428525	0.305461	0.547843	0.368907	0.446359
1120	0.321176	0.535554	0.367622	0.42434	0.360752	0.429465	0.308646	0.5485	0.367243	0.447196
1130	0.35003	0.532862	0.366816	0.426989	0.360893	0.433505	0.313611	0.551459	0.369481	0.445931
1140	0.364033	0.531897	0.36524	0.428444	0.36122	0.43192	0.338171	0.551339	0.370506	0.445746
1150	0.386207	0.52857	0.365279	0.427189	0.362137	0.434229	0.343838	0.555966	0.370602	0.446125
1160	0.397378	0.526443	0.364626	0.427407	0.361146	0.43744	0.351758	0.55603	0.371441	0.44833
1170	0.393428	0.518777	0.365106	0.431065	0.360966	0.435824	0.352063	0.558432	0.371507	0.447311
1180	0.390205	0.520206	0.366287	0.430811	0.365163	0.433817	0.360599	0.559178	0.373155	0.445497
1190	0.39408	0.521074	0.366357	0.434128	0.362378	0.431632	0.365402	0.561697	0.372125	0.444446
1200	0.395602	0.516433	0.366927	0.435693	0.36336	0.428589	0.36577	0.560987	0.371049	0.446019
1210	0.394454	0.516525	0.368068	0.433267	0.364508	0.429666	0.367344	0.564359	0.370995	0.446098
1220	0.39363	0.519908	0.36809	0.433091	0.365549	0.426739	0.36762	0.564949	0.372548	0.443348
1230	0.39389	0.530276	0.369128	0.434287	0.366267	0.429699	0.368221	0.567102	0.372463	0.44344
1240	0.392672	0.533449	0.367164	0.431325	0.365548	0.431664	0.37038	0.564896	0.370821	0.445114
1250	0.39455	0.52998	0.367602	0.432143	0.367199	0.428702	0.370183	0.565868	0.369748	0.443097
1260	0.393762	0.526878	0.366087	0.429798	0.365339	0.427214	0.371634	0.565815	0.369066	0.44356
1270	0.394558	0.530918	0.365572	0.427804	0.364732	0.426952	0.370991	0.567943	0.370502	0.446967
1280	0.395488	0.524357	0.365896	0.427634	0.362184	0.42455	0.373382	0.566381	0.370396	0.446896
1290	0.395041	0.524431	0.365658	0.428982	0.360351	0.42501	0.371437	0.560442	0.370499	0.446915
